state,county_name,frac_under_25mbpsDL,samples,UL_3_state,UL_3_county_name,frac_under_3mbpsUL,UL_3_samples,DL_10_state,DL_10_county_name,frac_under_10mbpsDL,DL_10_samples,UL_1_state,UL_1_county_name,frac_under_1mbpsUL,UL_1_samples,DLmed_state,DLmed_county_name,DLmbps,ULmed_state,ULmed_county_name,ULmbps,ul_sample_size,ul_sample_state,ul_sample_county_name,dl_sample_size,dl_sample_state,dl_sample_county_name
GA,Johnson,1.0,19,GA,Johnson,0.5,12,GA,Johnson,0.52631578947368418,19,GA,Johnson,0.5,12,GA,Johnson,8.25788368114832,GA,Johnson,0.98477614213796938,2289,GA,Johnson,2229,GA,Johnson
GA,Hancock,1.0,32,GA,Hancock,0.81481481481481477,27,GA,Hancock,0.65625,32,GA,Hancock,0.70370370370370372,27,GA,Hancock,4.8975872133603895,GA,Hancock,0.79047782211656492,3860,GA,Hancock,3734,GA,Hancock
GA,Screven,0.35416666666666669,48,GA,Screven,0.15555555555555556,45,GA,Screven,0.16666666666666666,48,GA,Screven,0.044444444444444446,45,GA,Screven,26.907324802406158,GA,Screven,23.966013099474949,7234,GA,Screven,12289,GA,Screven
GA,Sumter,0.49624060150375937,266,GA,Sumter,0.28723404255319152,282,GA,Sumter,0.35714285714285715,266,GA,Sumter,0.1453900709219858,282,GA,Sumter,24.217774505757561,GA,Sumter,10.281200082847045,24824,GA,Sumter,19845,GA,Sumter
GA,Rockdale,0.4864010120177103,1581,GA,Rockdale,0.29841269841269841,1575,GA,Rockdale,0.27514231499051234,1581,GA,Rockdale,0.17396825396825397,1575,GA,Rockdale,25.401016570210921,GA,Rockdale,7.622731181704439,109681,GA,Rockdale,115332,GA,Rockdale
GA,Chattahoochee,0.0,1,GA,Chattahoochee,0.0,1,GA,Chattahoochee,0.0,1,GA,Chattahoochee,0.0,1,GA,Chattahoochee,326.85294977014746,GA,Chattahoochee,63.371559360775308,7328,GA,Chattahoochee,7028,GA,Chattahoochee
GA,Bibb,0.49524874231414195,1789,GA,Bibb,0.380242825607064,1812,GA,Bibb,0.28339854667411962,1789,GA,Bibb,0.21302428256070641,1812,GA,Bibb,24.528579270384277,GA,Bibb,5.3519069046730294,140069,GA,Bibb,141599,GA,Bibb
GA,Glynn,0.46049382716049381,810,GA,Glynn,0.27798277982779829,813,GA,Glynn,0.28271604938271605,810,GA,Glynn,0.15990159901599016,813,GA,Glynn,28.980142501771258,GA,Glynn,8.4535853897626723,70544,GA,Glynn,97279,GA,Glynn
GA,Lee,0.42857142857142855,287,GA,Lee,0.24909747292418771,277,GA,Lee,0.29268292682926828,287,GA,Lee,0.16606498194945848,277,GA,Lee,30.136882835721334,GA,Lee,10.859615170179342,26605,GA,Lee,28114,GA,Lee
GA,Towns,0.71063829787234045,235,GA,Towns,0.47844827586206895,232,GA,Towns,0.58723404255319145,235,GA,Towns,0.18965517241379309,232,GA,Towns,6.5498011010105861,GA,Towns,3.0682057530531632,18001,GA,Towns,17563,GA,Towns
