FIPS,county,IRR2000,IRR2010,pct_change_proprietors_2000_2017,proprietors_2000,proprietors_2017,pct_proprietors_employment_2000,pct_proprietors_employment_2010,pct_proprietors_employment_2017,total_employment_2017,wage_salary_jobs_2017,pct_change_pro_emp_2000_2017,pct_change_pro_emp_2010_2017,pct_broadband_FCC,pct_broadband_MS,state,population,venturedensitymay18,venturedensitynov18,venturedensityfeb19,venturedensitysep19,venturedensityoct19,venturedensitynov19,venturedensitydec19,highlyactive_vdmay18,highlyactive_vdnov18,highlyactive_vdfeb19,highlyactive_vdsep19,highlyactive_vdoct19,highlyactive_vdnov19,highlyactive_vddec19,pctblack,pctnative,pctasian,pcthispanic,pctagriculture,pctconstruction,pctwholesale,pctretail,pcttransportation,pctinformation_tech,pctfinance,pctprofessional,pcteducation,pctother_occupation,pctpublic,pctbroadband,pctbroadband_poorpeople,pcthighschool,pctcollege,pctmillennial,pctgenx,pctbabyboomer,pctforeignborn,prosperityindex2016,prosperity2007,change_prosperity,medinc2016,medinc2017,change_income,unemployment,net_migration,frac_under_25mbpsDL.sept,samples.sept,frac_under_3mbpsUL.sept,UL_3_samples.sept,frac_under_10mbpsDL.sept,DL_10_samples.sept,frac_under_1mbpsUL.sept,UL_1_samples.sept,DLmbps.sept,ULmbps.sept,ul_sample_size.sept,dl_sample_size.sept,frac_over_25DL.sept,frac_over_3UL.sept,frac_under_25mbpsDL.oct,samples.oct,frac_under_3mbpsUL.oct,UL_3_samples.oct,frac_under_10mbpsDL.oct,DL_10_samples.oct,frac_under_1mbpsUL.oct,UL_1_samples.oct,DLmbps.oct,ULmbps.oct,ul_sample_size.oct,dl_sample_size.oct,frac_over_25DL.oct,frac_over_3UL.oct,frac_under_25mbpsDL.nov,samples.nov,frac_under_3mbpsUL.nov,UL_3_samples.nov,frac_under_10mbpsDL.nov,DL_10_samples.nov,frac_under_1mbpsUL.nov,UL_1_samples.nov,DLmbps.nov,ULmbps.nov,ul_sample_size.nov,dl_sample_size.nov,frac_over_25DL.nov,frac_over_3UL.nov,frac_under_25mbpsDL.dec,samples.dec,frac_under_3mbpsUL.dec,UL_3_samples.dec,frac_under_10mbpsDL.dec,DL_10_samples.dec,frac_under_1mbpsUL.dec,UL_1_samples.dec,DLmbps.dec,ULmbps.dec,ul_sample_size.dec,dl_sample_size.dec,frac_over_25DL.dec,frac_over_3UL.dec
48431,Sterling County,0.65,0.66,0.264550265,378,478,0.433,0.3991,0.468168462,1021,543,0.0352,0.0691,NA,0.06,Texas,1233,0.324412018,1.054339051,1.216544986,1.605995774,1.605995774,1.605995774,1.498929381,0.081103005,0.081103005,0.243309006,0.32119914,0.321199149,0.21413276,0.21413276,0.243309006,0,0,37.71289444,24,4.400000095,5.400000095,14.399999619999999,7.400000095,0,1.5,5.599999905,22.5,1.5,8,69.7,56.70000076,85.80000305,23.700000760000002,15.20000076,27.19999886,21.700000760000002,6.244930997,40.78879929,55.12189865,-14.33309937,50312,50156,-156,2.6,281,0.8421052631578947,19,0.8333333333333334,18,0.42105263157894735,19,0.5555555555555556,18,11.4491392,0.6521754583389604,466,458,0.1578947368421053,0.16666666666666663,1,5,1,4,0.2,5,0.5,4,11.30841815473614,0.6311487810022779,466,458,0,0,1,12,0.9090909090909091,11,0.6666666666666666,12,0.6363636363636364,11,3.510779512074238,0.5861390362880478,466,458,0,0.09090909090909094,1,8,0.5,8,0.875,8,0.375,8,3.538156776144233,2.6697065988839914,466,458,0,0.5
48433,Stonewall County,0.64,0.65,0.144012945,618,707,0.4932,0.5039,0.540519878,1308,601,0.0473,0.0366,0.8,0.27,Texas,1233,0.567721009,1.135442019,1.135442019,1.674641132,1.674641132,1.794258356,1.91387558,0.243309021,0.243309021,0.243309006,0.421229983,0.358851671,0.336983986,0.379106984,4.379561901,0,0,23.03325272,25.299999239999998,9.600000381,4.599999905,4.400000095,11.19999981,0,4.400000095,1,27.299999239999998,0.600000024,7.199999809,61.4,40.70000076,79.5,13.5,9.299999237,23.59999847,28.5,1.622059941,16.8307991,26.59289932,-9.76210022,49152,47969,-1183,2.4,4506,0.5,8,0.3333333333333333,9,0.375,8,0.2222222222222222,9,14.99529255867506,19.01638624481356,561,493,0.5,0.6666666666666667,0,1,0,1,0,1,0,1,131.7305802804677,41.075714481855556,561,493,1,1,0,4,0.5,4,0,4,0.25,4,87.51544911803259,1.3142774004698123,561,493,1,0.5,0,5,0,4,0,5,0,4,78.76851888281281,11.119232824560505,561,493,1,1
48435,Sutton County,0.62,0.62,0.12543153,869,978,0.318,0.2726,0.322134387,3036,2058,0.0041,0.0495,NA,0.16,Texas,3936,0.76219511,2.515244007,1.753048778,2.416918516,2.416918516,2.215508461,2.282645226,0.355691075,0.381097585,0.076219514,0.590938935,0.335683107,0.787918549,0.755088637,0.076219507,0,0,58.35874176,34.40000153,5.099999905,3.5999999049999998,5,4.699999809,0.899999976,2.299999952,7.5,15,5.5,2.5999999049999998,55.2,4,76.59999847,16.799999239999998,18.299999239999998,24.10000038,21.39999962,10.39125994,18.72369957,31.21079826,-12.48709869,48138,54567,6429,5.9,26,0.8695652173913043,23,0.75,20,0.6521739130434783,23,0.6,20,3.136219495421541,0.6935480854827901,1701,1739,0.13043478260869568,0.25,0.9444444444444444,36,0.7777777777777778,36,0.6666666666666666,36,0.6111111111111112,36,5.904750974850402,0.7993129822152751,1701,1739,0.05555555555555558,0.2222222222222222,0.8928571428571429,28,0.6956521739130435,23,0.8214285714285714,28,0.30434782608695654,23,2.7223060444269924,1.4958314331501383,1701,1739,0.1071428571428571,0.30434782608695654,0.896551724137931,29,0.5862068965517241,29,0.6896551724137931,29,0.3448275862068966,29,3.299701317981248,2.26925754574836,1701,1739,0.10344827586206895,0.4137931034482759
48437,Swisher County,0.57,0.58,0.013667426,1317,1335,0.3349,0.3775,0.395321291,3377,2042,0.0604,0.0178,0.78,0.17,Texas,7639,0.274905086,0.746170938,0.667626679,1.634776115,1.740772009,1.671930194,1.690507174,0.078544311,0.091635033,0.130907193,0.265915832,0.21963045,0.250273733,0.265915855,5.720643997,0.536719501,0.209451497,42.44010925,11.30000019,5.300000191,7.400000095,14.100000380000001,7.599999905,1.399999976,3.200000048,3.5999999049999998,18.700000760000002,6.400000095,6.300000191,71.8,40.79999924,80.5,14.80000019,21.90000153,21.299999239999998,20.39999962,8.404241502,14.80410004,37.15243149,-22.34833145,32451,35167,2716,5.9,-95,0.16363636363636364,55,0.021505376344086023,93,0.10909090909090909,55,0.021505376344086023,93,46.36642050528007,36.422986831894036,4043,3431,0.8363636363636364,0.978494623655914,0.3157894736842105,57,0.14705882352941177,68,0.2807017543859649,57,0.10294117647058823,68,45.640161216334576,30.589918146244187,4043,3431,0.6842105263157895,0.8529411764705882,0.3448275862068966,58,0.16129032258064516,62,0.22413793103448276,58,0.12903225806451613,62,39.10557249007346,44.982098103356584,4043,3431,0.6551724137931034,0.8387096774193549,0.3888888888888889,54,0.21818181818181817,55,0.3148148148148148,54,0.05454545454545454,55,297.5145547426174,96.23447136455174,4043,3431,0.6111111111111112,0.7818181818181819
48439,Tarrant County,0.19,0.16,1.261634692,140528,317823,0.1595,0.2306,0.254362383,1249489,931666,0.0949,0.0238,1,0.6,Texas,1947529,2.052087545,5.677912712,4.608198166,4.758993626,5.12365675,4.789152622,4.786836147,1.113173723,1.125682831,0.89600718,1.170804258,1.023409009,1.1342597190000001,1.132672653,15.32167244,0.268391371,4.988372326,27.82741547,1.299999952,6.900000095,3.299999952,11.69999981,7.400000095,2,7.900000095,10.80000019,20,5.300000191,3.5999999049999998,81.6,53.90000153,85.19999695,30.700000760000002,21.60000038,27.59999847,17,16.34080857,60.03509903,62.60684586,-2.571746826,58214,60373,2159,5.4,1116,0.4456850053937433,37080,0.22246176478048038,39427,0.2593851132686084,37080,0.11669667994014254,39427,30.4882796519849,9.083603716013283,3253380,3134379,0.5543149946062567,0.7775382352195196,0.4642021015952524,36734,0.2198998813025752,38754,0.28583873250939185,36734,0.11211745884295815,38754,28.184877646582247,9.078432326887416,3253843,3134857,0.5357978984047476,0.7801001186974248,0.41183324702226826,38620,0.2086669806877061,38214,0.2585189021232522,38620,0.10467367980321349,38214,36.4512010707689,10.305916793387254,3253843,3134857,0.5881667529777317,0.7913330193122939,0.3650735384088295,40863,0.18296578335420233,39133,0.20948045909502483,40863,0.09199396928423581,39133,44.67144973167272,10.848174096245744,3254004,3135050,0.6349264615911705,0.8170342166457977
48441,Taylor County,0.44,0.44,0.407097464,15893,22363,0.2046,0.2282,0.24794882,90192,67829,0.0433,0.0197,0.97,0.51,Texas,135234,1.187571168,2.789978743,2.787760496,1.88244462,3.112061739,1.882913947,1.871650219,0.622759879,0.632237434,0.642589867,0.491847889,0.810208857,0.474013714,0.475421688,7.356877804,0.445893764,1.905585766,23.39204788,2.700000048,6.400000095,2.0999999049999998,13.100000380000001,5.199999809,1.200000048,6.699999809,6.400000095,27,5.800000191,7.099999905,71.6,45.29999924,86.80000305,24.10000038,25.200000760000002,21.700000760000002,18.10000038,5.642811581,45.66899109,45.55854416,0.11044693,44927,47044,2117,4.4,-155,0.5726329442282749,1542,0.25116279069767444,1720,0.4033722438391699,1542,0.17209302325581396,1720,15.364956641347396,11.796043770995707,131392,115425,0.42736705577172507,0.7488372093023256,0.530188679245283,1590,0.23513366066557556,1833,0.36792452830188677,1590,0.13857064920894707,1833,19.9564048187043,11.84388090409276,131378,115413,0.469811320754717,0.7648663393344244,0.4444444444444444,1701,0.22775601566871853,1787,0.29218106995884774,1701,0.15556799104644656,1787,31.893038797264097,14.429754623153492,131378,115413,0.5555555555555556,0.7722439843312815,0.36460176991150445,1695,0.17148014440433212,1662,0.22359882005899706,1695,0.1305655836341757,1662,42.04821249479394,17.338405884238004,131379,115412,0.6353982300884955,0.8285198555956679
48443,Terrell County,0.69,0.7,-0.295081967,305,215,0.3576,0.3568,0.381882771,563,348,0.0243,0.0251,0.05,0.32,Texas,778,6.169665813,1.413881779,13.62467861,0.976253331,3.139471531,0.993843436,0.976253271,-0.201486841,0.257069409,2.442159414,0.193491648,1.349014759,0.184696575,0.175901502,1.285347104,0.385604113,0,69.66580963,15.399999619999999,8.300000191,0,4.099999905,1.5,0,4.699999809,16,15.399999619999999,10.100000380000001,14.80000019,42.6,12.30000019,76.40000153,17,13.899999619999999,29,23.5,3.213367611,2.862400055,35.99879837,-33.13639832,23579,24821,1242,6.8,-173,0.7142857142857143,7,0.5,6,0.5714285714285714,7,0.5,6,7.897088,0.9815336101805245,383,431,0.2857142857142857,0.5,1,2,0.5,2,1,2,0,2,0.47701353886845904,1.0408800555918796,383,431,0,0.5,1,3,0.6666666666666666,3,0.6666666666666666,3,0.6666666666666666,3,3.5295158503165003,0.40300340511350297,383,431,0,0.33333333333333337,0.875,8,0.14285714285714285,7,0.375,8,0.14285714285714285,7,10.060728989887062,8.819510129946485,383,431,0.125,0.8571428571428572
48445,Terry County,0.55,0.56,0.042768711,1777,1853,0.3023,0.3005,0.310645432,5965,4112,0.0083,0.0101,0.47,0.26,Texas,12724,0.526564002,1.171015382,1.31248033,1.686270475,1.932552338,1.748724937,1.779952168,0.235774919,0.290789068,0.259352416,0.4335545,0.275394052,0.381002435,0.413847482,4.58975172,0.314366549,0,53.13580704,20.60000038,9.300000191,4.400000095,9.800000191,3.799999952,1.600000024,2.799999952,3,25.200000760000002,3.700000048,6.599999905,62.9,30.10000038,69.19999695,12.100000380000001,20.10000038,23.59999847,18.700000760000002,8.684375882,21.92415047,17.80020332,4.123947144,38373,40407,2034,9.4,1082,0.696969696969697,66,0.609375,64,0.4696969696969697,66,0.296875,64,10.918654221583385,2.1737933945078862,10156,10163,0.303030303030303,0.390625,0.75,56,0.3888888888888889,54,0.6785714285714286,56,0.1111111111111111,54,3.7961291048191117,3.496048900529668,10155,10162,0.25,0.6111111111111112,0.6060606060606061,99,0.14432989690721648,97,0.3939393939393939,99,0.041237113402061855,97,15.906673222277998,4.281607239149649,10155,10162,0.3939393939393939,0.8556701030927836,0.6756756756756757,74,0.26153846153846155,65,0.5405405405405406,74,0.13846153846153847,65,5.624289439269802,16.63994953274554,10156,10163,0.32432432432432434,0.7384615384615385
48447,Throckmorton County,0.64,0.65,0.510998308,591,893,0.5212,0.5392,0.636493229,1403,510,0.1153,0.0973,0.6,0.1,Texas,1520,7.828947544,0.921052635,9.078947067,2.77574873,2.335890532,2.790357828,2.819576263,0.503314197,0.131578952,2.697368383,0.662065111,0.583729863,0.662065065,0.760670519,0.328947365,0,0.526315808,15.1315794,27.200000760000002,7.099999905,4,9.699999809,7.400000095,0,5.599999905,4,24,4.300000191,2.4000000950000002,59.6,38.70000076,80.59999847,19.89999962,12.79999924,24.39999962,29.09999847,1.513157878,20.23019981,27.52860069,-7.298400879,41597,39438,-2159,5.2,7,1,1,1,1,1,1,0,1,7.815143570277006,1.215104535783068,522,545,0,0,1,1,0,1,1,1,0,1,9.652097888818647,4.862410626704687,522,545,0,1,0.75,4,0.5,2,0.75,4,0,2,4.16305944651943,2.8520530828883617,522,545,0.25,0.5,0.5,2,0,1,0.5,2,0,1,3.7456645804362276,83.87808472259984,522,545,0.5,1
48449,Titus County,0.5,0.5,0.333668005,2988,3985,0.1589,0.1739,0.194979939,20438,16453,0.0361,0.0211,0.65,0.29,Texas,32592,0.141138926,2.123220444,0.377393216,0.559058428,1.244449735,0.542244673,0.542244673,0.450066626,0.457167387,0.098183602,0.483462773,0.208894968,0.448555732,0.418884726,9.170962334,0.242390767,0.834560692,41.4764328,3.9000000950000002,5.800000191,3.4000000950000002,14.899999619999999,7.300000191,0.400000006,3.700000048,5.800000191,16.60000038,4.5,1.700000048,64.6,35.90000153,72.09999847,15.19999981,19.39999962,24.59999847,18.200000760000002,19.25932765,13.80132484,14.42050362,-0.619178772,43072,45026,1954,6.1,400,0.47282608695652173,184,0.2985781990521327,211,0.29347826086956524,184,0.1943127962085308,211,28.094517073901123,6.502268337600503,18334,17018,0.5271739130434783,0.7014218009478673,0.43842364532019706,203,0.21296296296296297,216,0.3103448275862069,203,0.14814814814814814,216,29.363961337887147,8.424757595805238,18330,17015,0.5615763546798029,0.787037037037037,0.4925925925925926,270,0.2366412213740458,262,0.3296296296296296,270,0.1183206106870229,262,24.785644998847328,8.640090547793555,18330,17015,0.5074074074074074,0.7633587786259541,0.46206896551724136,290,0.25886524822695034,282,0.2896551724137931,290,0.17375886524822695,282,28.57124433076458,8.570775410440213,18323,17009,0.5379310344827586,0.7411347517730497
48451,Tom Green County,0.47,0.47,0.441158253,12916,18614,0.2061,0.2339,0.260157375,71549,52935,0.0541,0.0263,0.88,0.52,Texas,116264,1.401981711,3.24606061,3.152308464,2.0694561,4.294029713,2.0819420810000002,2.076513529,0.682828248,0.704431295,0.676047623,0.46664509,0.369555563,0.440241396,0.451557245,3.9952178,0.148799285,1.253182411,38.06251144,9,6.300000191,2.299999952,13.19999981,3.299999952,1.899999976,5,8.5,25.10000038,5.099999905,5.900000095,72.9,44,83.30000305,22.39999962,24.5,22.200000760000002,19.5,6.559210271,59.88463211,50.53570175,9.348930359,45612,47637,2025,3.8,-317,0.6154492023509656,1191,0.31965944272445823,1292,0.4466834592779177,1191,0.206656346749226,1292,12.518397687391756,7.894500102905549,121489,128001,0.38455079764903444,0.6803405572755418,0.5336712527154236,1381,0.26238286479250333,1494,0.3432295438088342,1381,0.13386880856760375,1494,20.430152498280282,10.343014725143114,121492,128005,0.4663287472845764,0.7376171352074967,0.5330123796423659,1454,0.3116701607267645,1431,0.3858321870701513,1454,0.19357092941998602,1431,19.724488251536314,8.534091856201865,121492,128005,0.4669876203576341,0.6883298392732355,0.5373831775700935,1712,0.3351614868982328,1641,0.38434579439252337,1712,0.20292504570383912,1641,18.829294007945048,7.588775462565265,121499,128013,0.46261682242990654,0.6648385131017672
48453,Travis County,0.32,0.29,1.374179729,102710,243852,0.1541,0.2269,0.239683661,1017391,773539,0.0856,0.0128,1,0.64,Texas,1148176,4.591021061,15.27248478,10.76751328,12.00577259,12.6057806,12.14902306,12.13984108,3.291190624,3.394340038,2.378468037,2.738353424,2.727352619,2.667507157,2.67604012,7.909850121,0.153722078,6.129112244,33.73672485,0.699999988,7.5,2.200000048,10.19999981,3.299999952,3,7.300000191,16.799999239999998,19.89999962,5.099999905,5.900000095,84.8,60.59999847,88.19999695,46.40000153,27.19999886,28.39999962,15.399999619999999,18.19964945,76.96476746,70.10743713,6.857330322,60494,64422,3928,4.5,-1992,0.4680272806522742,39002,0.2307636818312975,41588,0.30080508691861957,39002,0.12106857747427142,41588,27.94893251043286,9.295596962601726,3211605,2926731,0.5319727193477257,0.7692363181687025,0.44012001714530646,34995,0.19435654008438819,37920,0.2729818545506501,34995,0.09124472573839662,37920,31.856884621814483,9.582862463341334,3211372,2926469,0.5598799828546935,0.8056434599156118,0.36918629611608805,34939,0.16491927331542616,34623,0.22811185208506254,34939,0.08176645582416313,34623,46.556284110497096,11.438862208251958,3211372,2926469,0.6308137038839119,0.8350807266845739,0.3335633417669759,39129,0.15271966527196654,37762,0.19905952107132818,39129,0.07838567872464382,37762,54.36254580096813,11.490453852156927,3211310,2926408,0.6664366582330241,0.8472803347280334
48455,Trinity County,0.56,0.56,0.04008329,1921,1998,0.414,0.4216,0.439120879,4550,2552,0.0251,0.0175,0.57,0.08,Texas,14360,0.160167128,1.427576661,0.821727037,1.33870554,3.708359957,1.546659708,1.585651159,0.268686146,0.250696391,0.188022286,0.38644406,0.495173872,0.384273008,0.388615089,9.902506828,0.522284091,0.306406677,9.06685257,7.199999809,8.899999619,2.5,13.100000380000001,5.900000095,1.100000024,2.299999952,8.199999809,16.700000760000002,3,10.399999619999999,56.6,37.70000076,83.69999695,12.19999981,12.69999981,23.09999847,29.60000038,4.240947217,21.89643288,6.777612686,15.11882019,34332,35865,1533,10.2,-551,0.8994413407821229,179,0.7740112994350282,177,0.6033519553072626,179,0.5480225988700564,177,6.6790698630189,0.8821149604323051,12668,14134,0.1005586592178771,0.22598870056497178,0.8854961832061069,131,0.8492063492063492,126,0.648854961832061,131,0.47619047619047616,126,4.809465161344211,1.0186177808132146,12677,14146,0.1145038167938931,0.1507936507936508,0.848780487804878,205,0.75,208,0.6097560975609756,205,0.5096153846153846,208,5.420084050638326,0.9765193692622434,12677,14146,0.15121951219512197,0.25,0.8861788617886179,123,0.8468468468468469,111,0.6260162601626016,123,0.5945945945945946,111,5.698543380715161,0.8606724975054756,12679,14148,0.11382113821138207,0.15315315315315314
48457,Tyler County,0.54,0.54,-0.038681319,2275,2187,0.3569,0.3617,0.345115985,6337,4150,-0.0118,-0.0166,0.36,0.05,Texas,21371,0.341584384,1.141734123,0.804829001,1.254180551,1.618209004,1.302954316,1.309921861,0.257358104,0.262037337,0.173131809,0.352298748,0.401757449,0.334683806,0.328812166,10.6733427,0.252678871,0.355622113,7.248140335,8.699999809,10.80000019,1.399999976,9.899999619,5,1.399999976,4.5,6.699999809,21.60000038,7.099999905,9,61.5,36.29999924,84.40000153,11.30000019,19.700000760000002,23.700000760000002,26.10000038,2.091619559,38.92946625,38.2036972,0.725769043,46458,45427,-1031,9.5,-104,0.9285714285714286,56,0.9090909090909091,55,0.6964285714285714,56,0.4909090909090909,55,4.2225822422044494,0.9830040438288613,7341,8454,0.0714285714285714,0.09090909090909094,0.9272727272727272,55,0.6727272727272727,55,0.45454545454545453,55,0.34545454545454546,55,10.50480819253176,1.6649041590680862,7336,8450,0.07272727272727275,0.32727272727272727,0.8961038961038961,77,0.5714285714285714,70,0.5714285714285714,77,0.2857142857142857,70,7.5510624067655145,2.5339038383896924,7336,8450,0.10389610389610393,0.4285714285714286,0.6055045871559633,109,0.6792452830188679,106,0.3302752293577982,109,0.22641509433962265,106,13.354460086534253,2.184125837869357,7336,8449,0.39449541284403666,0.3207547169811321
48459,Upshur County,0.5,0.5,0.364705882,4760,6496,0.4071,0.426,0.452462214,14357,7861,0.0454,0.0265,0.86,0.23,Texas,40295,0.109194688,1.913388729,0.498821199,3.253502131,3.32128334,3.298689604,3.298689604,0.390122831,0.387144804,0.136493355,0.690081902,0.881156802,0.668597408,0.668597408,8.643752098,0.585680604,0.486412704,7.670927048,7,9.5,2.5,13.5,5.5,1.200000048,4,6.900000095,22.10000038,5.800000191,3.0999999049999998,70.8,41.90000153,83.40000153,15.80000019,16.39999962,25.299999239999998,24.200000760000002,3.134384006,31.33156013,37.33943176,-6.007873535,46652,47724,1072,8.3,736,0.73992673992674,546,0.5449438202247191,534,0.5293040293040293,546,0.41385767790262173,534,7.995011741402379,1.9659993030469878,37814,44786,0.26007326007326004,0.4550561797752809,0.6814814814814815,675,0.5,644,0.4874074074074074,675,0.36490683229813664,644,10.140081772940128,2.8335652561205227,37853,44824,0.31851851851851853,0.5,0.6594516594516594,693,0.49923195084485406,651,0.443001443001443,693,0.34101382488479265,651,13.008195042753782,2.7527505272704578,37853,44824,0.3405483405483406,0.50076804915514594,0.7091454272863568,667,0.5613207547169812,636,0.5187406296851574,667,0.39308176100628933,636,9.001857751184268,1.8404718975650842,37861,44830,0.29085457271364323,0.4386792452830188
48461,Upton County,0.62,0.62,0.534381139,509,781,0.294,0.3112,0.322194719,2424,1643,0.0282,0.011,0,0.06,Texas,3475,0.374100715,0.892086327,0.776978433,1.43369174,2.26232481,1.513341308,1.473516464,0.043165468,0.115107916,0.115107916,0.238948618,0.570000172,0.318598165,0.318598165,4.690647602,0.086330935,0.258992791,52.46043396,27.10000038,5.400000095,2.5999999049999998,6.5,15.30000019,1.799999952,1.700000048,6,23.39999962,0.800000012,3.5,49.9,23.10000038,75.40000153,9.899999619,19,23.700000760000002,18,10.01438871,19.99650002,60.384552,-40.38805008,43690,48220,4530,1.1,-36,0.8260869565217391,23,0.6875,16,0.6956521739130435,23,0.5625,16,3.71107217131045,0.7688206453563285,1335,1378,0.17391304347826086,0.3125,0.92,25,0.72,25,0.84,25,0.36,25,7.624531333326011,1.4359885960674417,1334,1377,0.07999999999999996,0.28,0.8888888888888888,18,0.5909090909090909,22,0.7222222222222222,18,0.3181818181818182,22,7.755327248720773,1.4429480163835708,1334,1377,0.11111111111111116,0.40909090909090906,0.9666666666666667,30,0.8620689655172413,29,0.7333333333333333,30,0.6896551724137931,29,5.451165420963853,0.8747301437583985,1334,1377,0.033333333333333326,0.13793103448275867
48463,Uvalde County,0.55,0.55,0.408985025,3005,4234,0.2299,0.2604,0.284409216,14887,10653,0.0545,0.024,0.98,0.26,Texas,27055,0.620957315,1.907225966,1.689151764,2.650114059,8.215517044,2.675449848,2.705852509,0.370420784,0.413971543,0.447237104,0.620284211,2.591495991,0.60639726,0.620284211,0.066531144,0.591387928,1.127333164,70.44538879,12.30000019,8.800000191,1.399999976,11.80000019,5.5,0.200000003,4.599999905,6.199999809,22.60000038,4.800000191,7.800000191,61.5,37.79999924,69.30000305,14.899999619999999,19.40000153,22.60000038,19.59999847,12.82202899,28.75765038,17.80117607,10.9564743,37241,39011,1770,5.9,236,0.6342857142857142,175,0.4703196347031963,219,0.4514285714285714,175,0.3105022831050228,219,10.766443699101071,3.4297873577285083,13795,13106,0.36571428571428577,0.5296803652968036,0.5664335664335665,143,0.40236686390532544,169,0.40559440559440557,143,0.2958579881656805,169,17.297326622272706,5.9383712490166385,13796,13104,0.43356643356643354,0.5976331360946745,0.5394736842105263,152,0.36054421768707484,147,0.4144736842105263,152,0.22448979591836735,147,18.327774752039254,8.323299406701636,13796,13104,0.4605263157894737,0.6394557823129252,0.581151832460733,191,0.47282608695652173,184,0.45549738219895286,191,0.3641304347826087,184,14.134923336167908,3.4070077141485826,13793,13105,0.418848167539267,0.5271739130434783
48465,Val Verde County,0.55,0.55,0.46047841900000003,3846,5617,0.1912,0.186,0.221928092,25310,19693,0.0307,0.0359,0.97,0.32,Texas,48862,0.45229423,1.160411,1.107199907,0.601636648,5.535092831,0.531895101,0.526315808,0.206813917,0.200564861,0.212844342,0.112197897,2.663373709,0.113102724,0.113102724,1.119479299,0.088002943,0.368384421,80.91768646,4.599999905,6.199999809,1.600000024,12.69999981,6.5,0.600000024,5.300000191,4.199999809,22.299999239999998,3.5999999049999998,16.10000038,67.6,34.20000076,66.90000153,17.5,22,23,16.700000760000002,22.27497846,13.07989979,24.854496,-11.77459717,43731,44170,439,6.6,-584,0.5190615835777126,341,0.3013698630136986,365,0.3489736070381232,341,0.13424657534246576,365,22.54265602960915,7.703361267255319,27992,24461,0.4809384164222874,0.6986301369863014,0.4674922600619195,323,0.22160664819944598,361,0.2786377708978328,323,0.0886426592797784,361,26.450920142590675,8.245525125663384,27998,24470,0.5325077399380804,0.778393351800554,0.4595375722543353,346,0.1836734693877551,343,0.27167630057803466,346,0.08163265306122448,343,27.428782289172634,9.102539676609945,27998,24470,0.5404624277456647,0.8163265306122449,0.36127167630057805,346,0.15269461077844312,334,0.1936416184971098,346,0.04790419161676647,334,38.3065144675859,9.886085237650125,27999,24471,0.6387283236994219,0.8473053892215568
48467,Van Zandt County,0.5,0.5,0.37118223,6843,9383,0.415,0.4521,0.43788501,21428,12045,0.0229,-0.0142,0.17,0.11,Texas,53070,0.550216675,2.447710514,1.626154184,4.284299374,3.451986551,4.472510815,4.284298897,0.473295242,0.457885802,0.258149624,0.627723848,0.704645753,0.59677097,0.602961564,2.540041447,0.525720716,0.444695681,10.01695824,5.199999809,7.800000191,2.700000048,14.100000380000001,4.900000095,2.200000048,4.199999809,6.300000191,21.10000038,7,5.099999905,61.6,33.09999847,82.30000305,16.299999239999998,15.100000380000001,25.09999847,25.700000760000002,5.078198761,31.76772881,26.7346859,5.033042908,43049,46555,3506,5.9,643,0.8100436681222707,458,0.6910569105691057,492,0.6266375545851528,458,0.37398373983739835,492,6.193481984136122,1.6213101903928242,51031,55367,0.1899563318777293,0.3089430894308943,0.821285140562249,498,0.6267748478701826,493,0.6124497991967871,498,0.34279918864097364,493,7.153094348577409,1.8258119619110909,51027,55357,0.178714859437751,0.37322515212981744,0.7811704834605598,393,0.6108247422680413,388,0.6055979643765903,393,0.39690721649484534,388,6.642285348758341,1.746956380258189,51027,55357,0.21882951653944016,0.3891752577319587,0.7982142857142858,560,0.610586011342155,529,0.6446428571428572,560,0.42722117202268434,529,5.669979342311282,1.3022570165238077,51025,55355,0.20178571428571423,0.38941398865784504
48469,Victoria County,0.46,0.46,0.343068875,9176,12324,0.1904,0.2309,0.231037456,53342,41018,0.0406,1e-4,0.99,0.44,Texas,90989,0.934178829,1.789227247,1.926606536,1.799545884,1.717029333,1.822872043,1.812581062,0.381265998,0.408840626,0.429722279,0.337543478,0.340939045,0.319019752,0.317647611,5.677609444,0.104408219,1.300157189,45.46923447,7.300000191,8.100000381,2.9000000950000002,13.69999981,4.300000191,0.600000024,4.699999809,7.5,22.799999239999998,5.199999809,3.5,68.2,36,83.59999847,18.799999239999998,20.5,24,20.60000038,6.667838991,46.80279922,58.49043655,-11.68763733,53654,54697,1043,5.1,21,0.5170068027210885,588,0.2836767036450079,631,0.33843537414965985,588,0.11568938193343899,631,22.949326568597638,9.521772493170648,76483,81592,0.48299319727891155,0.7163232963549921,0.4774281805745554,731,0.2574385510996119,773,0.2982216142270862,731,0.08279430789133248,773,26.543259129892043,9.671857031988225,76481,81591,0.5225718194254446,0.7425614489003881,0.41536273115220484,703,0.22011661807580174,686,0.2958748221906117,703,0.07871720116618076,686,40.510376003729206,14.659205993159214,76481,81591,0.5846372688477952,0.7798833819241983,0.4617253948967193,823,0.24773022049286642,771,0.2916160388821385,823,0.11154345006485085,771,32.01278557790761,13.620700049909805,76478,81588,0.5382746051032807,0.7522697795071336
