state,county_name,frac_under_25mbpsDL,samples,UL_3_state,UL_3_county_name,frac_under_3mbpsUL,UL_3_samples,DL_10_state,DL_10_county_name,frac_under_10mbpsDL,DL_10_samples,UL_1_state,UL_1_county_name,frac_under_1mbpsUL,UL_1_samples,DLmed_state,DLmed_county_name,DLmbps,ULmed_state,ULmed_county_name,ULmbps,ul_sample_size,ul_sample_state,ul_sample_county_name,dl_sample_size,dl_sample_state,dl_sample_county_name
TN,Wayne,0.8,70,TN,Wayne,0.76119402985074625,67,TN,Wayne,0.68571428571428572,70,TN,Wayne,0.67164179104477617,67,TN,Wayne,4.7535884294092856,TN,Wayne,0.43228678051625519,7276,TN,Wayne,7618,TN,Wayne
TN,Cumberland,0.74493927125506076,741,TN,Cumberland,0.55223880597014929,804,TN,Cumberland,0.55060728744939269,741,TN,Cumberland,0.47014925373134331,804,TN,Cumberland,7.4856220834752918,TN,Cumberland,1.2365113117637774,75998,TN,Cumberland,82392,TN,Cumberland
TN,Rutherford,0.51541774332472012,5805,TN,Rutherford,0.27155901251268177,5914,TN,Rutherford,0.33505598621877691,5805,TN,Rutherford,0.15809942509299965,5914,TN,Rutherford,22.28224,TN,Rutherford,9.1107143698988082,399366,TN,Rutherford,366345,TN,Rutherford
TN,Monroe,0.66355140186915884,321,TN,Monroe,0.47272727272727272,440,TN,Monroe,0.48286604361370716,321,TN,Monroe,0.3,440,TN,Monroe,10.389246483709083,TN,Monroe,3.2766695101044037,38359,TN,Monroe,31905,TN,Monroe
TN,Jackson,0.40520446096654272,269,TN,Jackson,0.37549407114624506,253,TN,Jackson,0.26765799256505574,269,TN,Jackson,0.17786561264822134,253,TN,Jackson,31.349951872327519,TN,Jackson,23.0167477094805,40581,TN,Jackson,49955,TN,Jackson
TN,Bradley,0.64158829676071061,1914,TN,Bradley,0.37473903966597077,1916,TN,Bradley,0.44723092998955066,1914,TN,Bradley,0.22338204592901878,1916,TN,Bradley,12.253067593691963,TN,Bradley,4.9063575426544057,105497,TN,Bradley,95615,TN,Bradley
TN,Hickman,0.78947368421052633,133,TN,Hickman,0.62595419847328249,131,TN,Hickman,0.518796992481203,133,TN,Hickman,0.38931297709923662,131,TN,Hickman,8.868813135007473,TN,Hickman,1.6383363920606937,15484,TN,Hickman,13949,TN,Hickman
TN,Morgan,0.759493670886076,79,TN,Morgan,0.36842105263157893,76,TN,Morgan,0.35443037974683544,79,TN,Morgan,0.10526315789473684,76,TN,Morgan,13.976748243551619,TN,Morgan,7.6968072984217857,8618,TN,Morgan,8964,TN,Morgan
TN,Lauderdale,0.69473684210526321,95,TN,Lauderdale,0.40186915887850466,107,TN,Lauderdale,0.49473684210526314,95,TN,Lauderdale,0.308411214953271,107,TN,Lauderdale,9.8566144,TN,Lauderdale,4.5873291180515006,10287,TN,Lauderdale,8753,TN,Lauderdale
TN,Hamilton,0.36791497975708504,3952,TN,Hamilton,0.14818979087024961,4447,TN,Hamilton,0.21558704453441296,3952,TN,Hamilton,0.075781425680233869,4447,TN,Hamilton,37.795615652719839,TN,Hamilton,25.236385856097186,380868,TN,Hamilton,517555,TN,Hamilton
TN,Roane,0.55,520,TN,Roane,0.43907156673114117,517,TN,Roane,0.31538461538461537,520,TN,Roane,0.35783365570599612,517,TN,Roane,19.3921024,TN,Roane,4.142263864239017,33214,TN,Roane,32936,TN,Roane
TN,Claiborne,0.68403908794788271,307,TN,Claiborne,0.38435374149659862,294,TN,Claiborne,0.49185667752442996,307,TN,Claiborne,0.22108843537414966,294,TN,Claiborne,9.8179245691418764,TN,Claiborne,4.2212818217198134,26217,TN,Claiborne,68056,TN,Claiborne
TN,Campbell,0.5,260,TN,Campbell,0.376,250,TN,Campbell,0.34615384615384615,260,TN,Campbell,0.288,250,TN,Campbell,22.989061918465179,TN,Campbell,5.6573246342261632,22408,TN,Campbell,71093,TN,Campbell
TN,Hardin,0.70967741935483875,93,TN,Hardin,0.40476190476190477,84,TN,Hardin,0.5053763440860215,93,TN,Hardin,0.29761904761904762,84,TN,Hardin,8.4475904000000011,TN,Hardin,3.7603978030817933,10227,TN,Hardin,14497,TN,Hardin
TN,Wilson,0.43383742911153117,2116,TN,Wilson,0.21527777777777779,2448,TN,Wilson,0.26465028355387521,2116,TN,Wilson,0.13112745098039216,2448,TN,Wilson,31.8308352,TN,Wilson,9.1012345167813535,193552,TN,Wilson,239161,TN,Wilson
TN,Grainger,0.91489361702127658,94,TN,Grainger,0.86046511627906974,86,TN,Grainger,0.7021276595744681,94,TN,Grainger,0.67441860465116277,86,TN,Grainger,5.6785228259499485,TN,Grainger,0.63696905190275588,8597,TN,Grainger,9894,TN,Grainger
TN,Meigs,0.86363636363636365,44,TN,Meigs,0.55072463768115942,69,TN,Meigs,0.63636363636363635,44,TN,Meigs,0.463768115942029,69,TN,Meigs,6.2346268617942835,TN,Meigs,1.4249352433175764,8457,TN,Meigs,8151,TN,Meigs
TN,Sumner,0.42689141513132106,2551,TN,Sumner,0.19435396308360478,2763,TN,Sumner,0.26146609172873381,2551,TN,Sumner,0.11038726022439377,2763,TN,Sumner,33.11313187967977,TN,Sumner,9.9823164352851972,208753,TN,Sumner,198976,TN,Sumner
TN,Sullivan,0.51621442753143609,1511,TN,Sullivan,0.21894858463316003,1731,TN,Sullivan,0.343481138318994,1511,TN,Sullivan,0.11669555170421722,1731,TN,Sullivan,21.883082536602323,TN,Sullivan,7.81247282940932,160351,TN,Sullivan,159159,TN,Sullivan
TN,Warren,0.70863836017569548,683,TN,Warren,0.5173913043478261,690,TN,Warren,0.5095168374816984,683,TN,Warren,0.4,690,TN,Warren,9.3687408321160515,TN,Warren,2.3633889577763925,35011,TN,Warren,44449,TN,Warren
TN,Smith,0.53846153846153844,78,TN,Smith,0.20652173913043478,92,TN,Smith,0.34615384615384615,78,TN,Smith,0.097826086956521743,92,TN,Smith,21.874197221381195,TN,Smith,12.611765383567391,7682,TN,Smith,6426,TN,Smith
TN,Hardeman,0.87628865979381443,97,TN,Hardeman,0.41134751773049644,141,TN,Hardeman,0.51546391752577314,97,TN,Hardeman,0.1702127659574468,141,TN,Hardeman,9.2930048,TN,Hardeman,5.8027461867037138,9508,TN,Hardeman,7127,TN,Hardeman
TN,Unicoi,0.56034482758620685,116,TN,Unicoi,0.25217391304347825,115,TN,Unicoi,0.29310344827586204,116,TN,Unicoi,0.15652173913043479,115,TN,Unicoi,19.534702679101752,TN,Unicoi,18.1406260402913,9289,TN,Unicoi,9951,TN,Unicoi
TN,Perry,0.91752577319587625,194,TN,Perry,0.82386363636363635,176,TN,Perry,0.711340206185567,194,TN,Perry,0.75,176,TN,Perry,4.6356828199764877,TN,Perry,0.41769420120583284,9691,TN,Perry,10458,TN,Perry
TN,Knox,0.53113772455089825,11690,TN,Knox,0.30805647138388703,11829,TN,Knox,0.34679213002566295,11690,TN,Knox,0.17761433764477133,11829,TN,Knox,20.504265095222895,TN,Knox,7.2664534515786405,810069,TN,Knox,1112718,TN,Knox
TN,Cocke,0.64383561643835618,365,TN,Cocke,0.49206349206349204,378,TN,Cocke,0.45479452054794522,365,TN,Cocke,0.26455026455026454,378,TN,Cocke,11.9472128,TN,Cocke,2.9547589236576259,20089,TN,Cocke,25191,TN,Cocke
TN,Stewart,0.6071428571428571,56,TN,Stewart,0.515625,64,TN,Stewart,0.42857142857142855,56,TN,Stewart,0.375,64,TN,Stewart,12.202951530553563,TN,Stewart,2.9388350179471723,12799,TN,Stewart,12262,TN,Stewart
