state,county_name,frac_under_25mbpsDL,samples,UL_3_state,UL_3_county_name,frac_under_3mbpsUL,UL_3_samples,DL_10_state,DL_10_county_name,frac_under_10mbpsDL,DL_10_samples,UL_1_state,UL_1_county_name,frac_under_1mbpsUL,UL_1_samples,DLmed_state,DLmed_county_name,DLmbps,ULmed_state,ULmed_county_name,ULmbps,ul_sample_size,ul_sample_state,ul_sample_county_name,dl_sample_size,dl_sample_state,dl_sample_county_name
KS,Bon Homme,0.66090025331803326,46187,KS,Bon Homme,0.39018849878452155,50186,KS,Bon Homme,0.44971528785155995,46187,KS,Bon Homme,0.19320129119674809,50186,KS,Bon Homme,11.394000877277914,KS,Bon Homme,4.6885910708497542,3826741,KS,Bon Homme,3715240,KS,Bon Homme
KS,Pickett,0.66090025331803326,46187,KS,Pickett,0.39018849878452155,50186,KS,Pickett,0.44971528785155995,46187,KS,Pickett,0.19320129119674809,50186,KS,Pickett,11.394000877277914,KS,Pickett,4.695881785925951,3826741,KS,Pickett,3715240,KS,Pickett
KS,Onondaga,0.66090025331803326,46187,KS,Onondaga,0.39018849878452155,50186,KS,Onondaga,0.44971528785155995,46187,KS,Onondaga,0.19320129119674809,50186,KS,Onondaga,11.394000877277914,KS,Onondaga,4.687390360655435,3826741,KS,Onondaga,3715240,KS,Onondaga
KS,Plumas,0.66090025331803326,46187,KS,Plumas,0.39018849878452155,50186,KS,Plumas,0.44971528785155995,46187,KS,Plumas,0.19320129119674809,50186,KS,Plumas,11.394000877277914,KS,Plumas,4.6871990319995387,3826741,KS,Plumas,3715240,KS,Plumas
KS,Barbour,0.66090025331803326,46187,KS,Barbour,0.39018849878452155,50186,KS,Barbour,0.44971528785155995,46187,KS,Barbour,0.19320129119674809,50186,KS,Barbour,11.394000877277914,KS,Barbour,4.6890997387655435,7653482,KS,Barbour,7430480,KS,Barbour
KS,Valdez-Cordova,0.66090025331803326,46187,KS,Valdez-Cordova,0.39018849878452155,50186,KS,Valdez-Cordova,0.44971528785155995,46187,KS,Valdez-Cordova,0.19320129119674809,50186,KS,Valdez-Cordova,11.394000877277914,KS,Valdez-Cordova,4.6874255206432833,3826741,KS,Valdez-Cordova,3715240,KS,Valdez-Cordova
KS,Webster,0.66090025331803326,46187,KS,Webster,0.39018849878452155,50186,KS,Webster,0.44971528785155995,46187,KS,Webster,0.19320129119674809,50186,KS,Webster,11.394000877277914,KS,Webster,4.6927880638534472,30613928,KS,Webster,29721920,KS,Webster
KS,Habersham,0.66090025331803326,46187,KS,Habersham,0.39018849878452155,50186,KS,Habersham,0.44971528785155995,46187,KS,Habersham,0.19320129119674809,50186,KS,Habersham,11.394000877277914,KS,Habersham,4.6879586675150549,3826741,KS,Habersham,3715240,KS,Habersham
KS,Las Animas,0.66090025331803326,46187,KS,Las Animas,0.39018849878452155,50186,KS,Las Animas,0.44971528785155995,46187,KS,Las Animas,0.19320129119674809,50186,KS,Las Animas,11.394000877277914,KS,Las Animas,4.6879586675150549,3826741,KS,Las Animas,3715240,KS,Las Animas
KS,Hardeman,0.66090025331803326,46187,KS,Hardeman,0.39018849878452155,50186,KS,Hardeman,0.44971528785155995,46187,KS,Hardeman,0.19320129119674809,50186,KS,Hardeman,11.394000877277914,KS,Hardeman,4.6867891709747216,7653482,KS,Hardeman,7430480,KS,Hardeman
