cbsa,city, population ,venturedensitymay18,venturedensitynov18,venturedensityfeb19,venturedensitymay19,venturedensitysep19,venturedensityoct19,venturedensitynov19,venturedensitydec19,highlyactive_vdmay18,highlyactive_vdnov18,highlyactive_vdfeb19,highlyactive_vdmay19,highlyactive_vdsep19,highlyactive_vdoct19,highlyactive_vdnov19,highlyactive_vddec19,age18to24,age25to44,age45to54,age55to64,age65to74,age75over,pctpoverty,pctblack,pctasian,pctnatandpacific,pcthispanic,pctforeignborn,pctagriculture,pctconstruction,pctmanufacturing,pctwholesale,pctretail,pcttransportation,pctinformation_technology,pctfinance,pctprofessional,pcteducation,pctentertainment,pctpublic,pctbroadband,pctbroadband_poorpeople,pcths,pctcollege,prosperityindex2016,prosperityindex2007,change_prosperity,medinc2016,medinc2017,change_medianincome,smallbusiness_per_100
12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area"," 5,700,990 ",6.783473015,6.799258709,7.019449234,7.040075302,7.183821678,7.120090999,7.255774975,7.232903004,1.306657553,1.361039339,1.423096299,1.428322673,1.508686878,1.416698478,1.452442445,1.438479032,9.3,28.4,14.5,11.5,7.1,4.1,13.9,33.7,5.6,0.300000012,10.5,13.21712589,0.350630641,6.530341625,8.421048164,3.213207483,11.67190933,6.722887516,3.201164246,7.328456402,14.50640965,19.43613243,9.483424187,4.124607563,82.45845032,57.70000076,24.3,23.3,61.15046914,49.81116514,11.34546447,59183,61733,2550,7.88417307
12100,"Atlantic City-Hammonton, NJ Metro Area"," 272,926 ",2.600747585,2.564620256,2.718082905,2.762331247,2.705314636,2.749122727,2.729970455,2.725787878,0.530320048,0.55233417,0.559598804,0.578090668,0.600545062,0.578090665,0.59019844,0.587997027,9.5,23.5,14.6,14.2,9.4,6.9,15.3,15.1,8.4,0.300000012,18.5,16.726511,0.405520707,6.393605709,4.166373253,1.758300304,11.37806606,3.836789608,1.365305305,4.835717201,8.785238266,23.2094059,24.15040207,5.406421185,78.38863373,50.79999924,33,17.9,42.71072692,46.05571063,-3.307334496,55456,57514,2058,6.921976287
12120,"Atmore, AL Micro Area"," 37,621 ",1.494373798,1.457103848,1.57043469,1.572671771,1.61517632,1.603990915,1.621887684,1.608465075,0.310955018,0.324377547,0.364645094,0.346748382,0.384778855,0.362408,0.366882165,0.353459641,8.9,25.6,13.6,12.6,9.8,7.3,23.8,32.2,0.4,3.700000048,2.2,0.74160707,1.672984958,7.260590076,17.83418465,2.324048042,10.46645832,6.930937767,0.766441405,3.469589472,4.648096085,19.25168991,10.80435181,9.526948929,54.89188004,28.29999924,43.8,7.6,9.692267472,7.565834079,2.126433477,32334,35026,2692,6.541241222
12140,"Auburn, IN Micro Area"," 42,524 ",2.743615627,2.724486589,2.754972935,2.756595373,2.620306969,2.681961254,2.607327223,2.6105721,0.580848217,0.600318026,0.603563011,0.621410251,0.640880037,0.619787776,0.62303273,0.614920352,8.4,23.9,14.3,13.6,8.8,6.3,12.5,0.3,0.3,0.100000001,2.8,1.309848547,2.336848021,5.637883663,33.64681244,1.956872821,11.5322504,4.507456779,1.980621219,4.003989697,4.763940334,17.31737518,6.502327442,1.876128078,74.89122009,43.09999847,40.6,12.3,58.27325388,58.17629818,0.0969557,50398,51374,976,7.184346231
12180,"Auburn, NY Micro Area"," 78,319 ",3.265593767,3.16374588,3.337477207,3.29043889,3.23506403,3.242840694,3.172894001,3.192877054,0.764358819,0.772685176,0.810850143,0.806930304,0.830414519,0.787891012,0.774905505,0.791558158,8.9,23.8,14.8,14.9,9.8,7.6,11.6,4.1,0.5,0.300000012,2.8,2.340428114,3.720830202,6.352833748,14.36175919,2.416926622,11.20281792,4.87417984,1.166792154,3.282611132,6.14313364,26.58350372,8.275083542,6.546402931,74.54499054,48,32.6,13.6,48.62131661,62.60664351,-13.9853269,53114,54664,1550,6.234976429
12220,"Auburn-Opelika, AL Metro Area"," 156,597 ",2.541249275,2.479208946,2.670968294,2.681977749,2.669532299,2.681498983,2.691072464,2.680541754,0.569615126,0.605036561,0.623704612,0.639021993,0.666784728,0.648595348,0.6485953,0.648595346,19.4,26.4,11.7,10.2,6.7,4,22,23.1,3.8,0.100000001,3.7,5.07033968,0.694783568,4.590035915,13.19949245,1.467695355,11.92153645,3.465546846,1.400728226,6.592072964,8.394603729,29.35669708,10.29619026,3.987332106,78.17664337,61.59999847,24.5,19.8,48.64604983,36.77086556,11.87518429,45056,47564,2508,5.38372146
12260,"Augusta-Richmond County, GA-SC Metro Area"," 589,519 ",2.176116467,2.230875969,2.420099497,2.444729805,2.40436697,2.436476768,2.417907238,2.407203913,0.458951026,0.477133686,0.48848173,0.492737263,0.522010075,0.490931883,0.500474544,0.497121736,9.5,26.2,13,13.1,8.8,5.8,18.1,35.6,1.9,0.400000006,5.2,4.428525448,1.256293774,7.163013935,11.50450897,1.773373485,12.58350563,5.469444275,1.76638031,4.144453049,10.38519764,24.15835762,9.320597649,5.8355546,71.41902924,44.90000153,30.6,15.5,34.1691424,35.78183873,-1.659969217,47178,49064,1886,5.459232566
12300,"Augusta-Waterville, ME Micro Area"," 121,289 ",2.09802103,1.924256444,2.16021347,2.175761461,2.194710732,2.196654265,2.277309895,2.254473686,0.507256567,0.519403534,0.501911938,0.533008099,0.562160788,0.53835277,0.549527956,0.561674917,8.6,22.8,14.9,15.7,10.5,7.7,14.1,0.9,0.9,0.600000024,1.5,2.404175043,1.738325477,6.757868767,7.592744827,2.809778452,13.09401321,3.286360741,1.43831861,4.049235344,8.216759682,29.83268166,8.06075573,8.897346497,77.04827881,50.29999924,33.3,16.4,52.04537822,59.42051665,-7.274098984,48570,50116,1546,7.725802784
12380,"Austin, MN Micro Area"," 39,386 ",1.927802324,2.036612511,1.992583752,2.030559063,2.046195745,2.048429622,2.097573996,2.11544466,0.469106019,0.475807551,0.500379741,0.460170656,0.560693396,0.545056519,0.540588843,0.556225702,7.8,23.6,12.5,13.1,8.7,9.6,13,3.4,2.4,0.100000001,11,8.020616531,4.546640873,5.950827599,21.28203773,2.651772261,9.897165298,4.379600048,1.310226083,3.194654703,6.697290897,27.31638527,5.574985504,3.163334608,75.53465271,47.70000076,31.4,14,51.87057357,64.50882934,-12.63825577,51778,53700,1922,7.472950737
12420,"Austin-Round Rock, TX Metro Area"," 2,000,590 ",9.013578415,9.268106461,9.559150696,9.480286598,10.01115894,9.518183975,10.10634708,10.08858871,1.816370726,1.998782982,1.988596201,2.057127953,2.199796587,1.98414092,2.140473761,2.146173269,10,32.8,12.9,10.5,6.2,3.7,12.3,7.3,5.5,0.5,32.2,14.20336056,0.949827552,7.700384617,8.325233459,2.316126108,10.65096569,3.63991189,2.778057814,7.012860298,15.64252949,20.55496407,9.784165382,5.736722469,84.80179596,60.59999847,19.2,27.8,76.17921767,72.15155777,4.036020765,66093,69717,3624,7.821045274
12460,"Bainbridge, GA Micro Area"," 27,023 ",1.015320063,1.151688814,1.042395234,1.083008051,1.067214131,1.06947047,1.062701702,1.060445428,0.223370418,0.22111415,0.232395485,0.26398322,0.259470684,0.236908011,0.245933072,0.239164289,9.2,24.6,13.4,12.5,8.9,6.7,24.1,42.1,0.4,0.100000001,5.8,2.85682559,7.072552204,6.504312515,14.28716373,2.059868097,15.06849289,3.866057873,1.491628647,4.312531948,6.179604053,24.87062454,3.876204967,5.946220398,52.74949265,30.89999962,35.8,8.1,11.51996558,29.13093505,-17.61096961,33514,36934,3420,6.736824534
12540,"Bakersfield, CA Metro Area"," 878,744 ",1.866922975,1.860466003,1.97968328,1.994457126,2.030254602,2.041963484,2.056289196,2.054090261,0.361932933,0.385028841,0.399895132,0.404151112,0.4322086,0.410890937,0.414793612,0.42165406,10.8,27.7,11.8,10.2,6.1,4.1,22.6,5.5,4.7,1.299999952,52.2,20.10221481,16.69734955,6.525702477,5.664188385,3.110626459,10.98698807,5.288839817,1.011653662,3.571173191,7.826612949,19.58842659,8.596375465,6.674054623,73.89289856,48.59999847,27.7,10.5,33.30830944,30.9532117,2.370941321,49788,50826,1038,4.603829318
12580,"Baltimore-Columbia-Towson, MD Metro Area"," 2,792,050 ",6.277739048,5.395152569,5.842391491,5.998866081,6.31309557,6.413075906,6.484549999,6.407955647,1.079166889,1.115592476,1.146662474,1.14901495,1.195234247,1.133654583,1.160915755,1.161676832,9.2,26.9,14.3,13.2,8.4,6,10.5,29.1,5.4,0.200000003,5.5,9.87460804,0.361273319,5.944796085,5.216678143,2.27156496,10.01987076,4.45670414,1.979860663,6.635272503,14.30515194,25.79925919,8.112792969,9.920588493,82.16438293,51.40000153,25.7,21.7,62.79776863,62.49703389,0.331324447,72801,75646,2845,7.382464389
12620,"Bangor, ME Metro Area"," 152,284 ",3.154319763,3.128961802,3.266339064,3.230777502,3.38487792,3.380729177,3.4477036,3.432886124,0.841626108,0.89309552,0.912156761,0.903266311,0.956608821,0.918083703,0.922825281,0.91037862,11.2,24.4,14.2,14.8,9.6,7.3,15.9,0.8,1.1,1.100000024,1.3,2.72254467,1.888763666,6.701399326,5.519203663,2.269540548,15.34379864,4.600940228,1.37602067,4.137684345,6.88835144,33.7461853,8.964066505,4.122563362,76.44548035,53.59999847,34.2,16.7,45.93121768,55.23002269,-9.359865266,45302,47886,2584,7.978102317
12660,"Baraboo, WI Micro Area"," 63,340 ",3.617668629,3.759241581,3.698874712,3.646262169,3.746911764,3.746911963,3.759493113,3.698874474,0.947021663,1.004209108,1.000777721,0.97790283,1.051102579,1.011071466,0.988196582,0.995059032,7.5,24.4,14,14.1,9.7,7.5,11.3,0.7,0.7,1.100000024,4.8,2.792863846,3.723641634,6.46878624,16.5333252,2.41203928,13.27067757,2.8105762,1.264015675,4.913303375,6.549088478,19.2992897,15.1681881,3.307259798,76.34161377,53.79999924,35.4,15.7,63.61412918,64.31249331,-0.698364128,53225,54447,1222,8.544282642
12680,"Bardstown, KY Micro Area"," 45,131 ",2.311475277,2.399931669,2.33784771,2.311475277,2.316129208,2.30526985,2.326988459,2.330091,0.549169242,0.535207336,0.544515312,0.577093124,0.555374566,0.491770215,0.524348067,0.518142758,8.5,25,14.5,13.5,8.7,5.4,11.4,5.3,0.4,0.100000001,2.1,1.099022865,2.588113546,5.312691212,23.87652397,2.343419075,11.64651108,7.369064808,0.969366133,5.006823063,6.540868759,21.25076485,5.712672234,3.529245615,74.87878418,51,38.7,11.1,65.50060855,50.53095355,14.96965509,51408,55182,3774,6.428293552
12700,"Barnstable Town, MA Metro Area"," 213,900 ",7.675958633,7.874926567,8.231588364,8.151127815,8.320810318,8.371254627,8.451351166,8.431617737,1.51849246,1.564415445,1.600850105,1.629694343,1.735731587,1.629314763,1.66249238,1.670461521,7.2,17.7,13.7,17.3,15.7,12.7,7.5,2.7,1.5,0.600000024,2.7,6.974754333,0.954473078,9.391247749,3.850507498,2.044203043,13.28875923,3.86393714,1.791915298,6.060664177,12.26042271,25.05323982,12.0647316,4.64574194,83.46086121,60.79999924,25,23.9,79.31581316,74.61367653,4.708318452,65382,68048,2666,11.06019287
12740,"Barre, VT Micro Area"," 58,691 ",3.109557152,2.995742083,3.151098728,3.080997229,2.853539705,3.094844568,2.860723257,2.849548578,0.759863913,0.794481892,0.807463646,0.811790884,0.763072399,0.798809149,0.739924796,0.738328416,9.3,23.2,14.7,15.6,10.6,7.2,11.8,0.9,0.7,0.300000012,1.9,3.595099688,1.766394377,6.277008533,8.784657478,2.611740112,11.27022648,2.069204807,2.182758808,6.851086617,9.421821594,26.99744415,8.507081032,8.311515808,79.73219299,50.90000153,28.4,22.6,65.40977137,78.88714709,-13.42483817,58171,60602,2431,11.06532357
12780,"Bartlesville, OK Micro Area"," 51,867 ",2.335065126,2.4011271,2.452567101,2.47445488,2.490582466,2.50555825,2.528597832,2.528597832,0.437752724,0.487534994,0.503415585,0.511479497,0.532215135,0.511479491,0.510327518,0.506871566,8.1,23.9,12.1,13.6,9.7,9,14,2.5,1.9,10.5,5.7,4.139433384,5.600984573,7.056185722,12.28787518,3.073067904,12.08564186,3.969928741,1.969577074,4.523872375,9.856678009,21.54664612,9.619274139,2.971951008,73.8205719,48.70000076,35.7,18.5,53.27408612,65.38618833,-12.11210207,50038,50388,350,5.86626303
12820,"Bastrop, LA Micro Area"," 26,290 ",,,,,,,,,,,,,0,,0,0,8.8,22.7,12.6,14.1,9.7,7.5,27.6,47.9,0.4,0.100000001,1.3,0.673259795,5.168754101,7.142857075,12.91657829,3.789004564,11.14413071,3.990660191,1.475270629,6.569730282,4.977711678,25.66334152,7.270218849,3.990660191,50.61030197,22.70000076,44.2,10.8,,,,30279,31672,1393,
12860,"Batavia, NY Micro Area"," 58,537 ",2.028219938,1.995993972,2.095728397,2.092019081,2.098695755,2.123918778,2.051217318,2.057893991,0.462914884,0.499265533,0.511135161,0.50074929,0.531165162,0.52968145,0.498523703,0.509651471,8.8,22.8,15.2,14.9,9.4,8.2,12.8,2.5,0.7,1,3.1,1.918444753,3.838562489,6.2614851,15.39508629,3.532294273,10.95759869,3.304294586,1.252297044,4.138024807,7.204110622,23.54182243,9.593003273,5.540052891,75.4206543,48.20000076,35.9,12.7,53.87679096,66.56282883,-12.68603787,52641,54033,1392,5.898410604
12900,"Batesville, AR Micro Area"," 37,097 ",1.158452988,1.134753942,1.223623037,1.202204227,1.143845916,1.168426331,1.158452988,1.168565631,0.194386393,0.188285706,0.191015527,0.210301399,0.215735193,0.218439974,0.231465884,0.231465884,8.5,24.2,13.4,13.1,9.5,7.5,18.5,2,0.7,0.300000012,6.1,3.210502148,5.174779415,7.056517601,18.26200676,1.287161112,9.990199089,5.612545013,1.986279011,4.018294811,4.142436981,26.27245903,7.559620857,3.724273205,63.1858902,38.90000153,37.6,11.4,21.62023387,23.2733246,-0.989629879,37592,39945,2353,5.690424521
12940,"Baton Rouge, LA Metro Area"," 828,741 ",2.432933807,2.452419758,2.564877987,2.545456886,2.504748821,2.503921798,2.51496768,2.497414351,0.494646817,0.525588335,0.53329885,0.549711883,0.588979386,0.558487906,0.573568884,0.565822376,11.8,26.9,12.6,12.1,7.8,5,16.9,35.4,2.1,0.200000003,3.8,3.645650387,1.381632209,9.156709671,9.657710075,2.46385479,11.93317223,4.864825726,1.631097198,5.753997326,9.766139984,23.35525131,8.974528313,6.121725559,75.5659256,48.09999847,32.3,18,50.03876617,55.68247351,-5.625001418,53004,55329,2325,6.515908901
12980,"Battle Creek, MI Metro Area"," 134,327 ",2.606391668,2.509357929,2.393371344,2.373268127,2.390111446,2.370008155,2.340124846,2.330888271,0.510703743,0.568383224,0.527574003,0.496604174,0.522684073,0.506927458,0.486824242,0.486824242,9.1,23.8,13.4,13.9,9.3,7.2,17.4,10.8,2.1,0.699999988,5,3.588258505,1.232403398,3.250313759,23.95537949,1.086302638,12.44779015,4.623661518,0.792382121,3.979099035,7.072999001,21.49400902,10.02423573,4.972584724,71.88387299,52.09999847,36.1,14,45.47787559,44.72910912,0.748766481,44681,46213,1532,5.506504323
13020,"Bay City, MI Metro Area"," 105,350 ",2.549910069,2.425846577,2.590142965,2.616964817,2.582827806,2.611478594,2.652930498,2.653540134,0.588862836,0.596177882,0.615684688,0.612636745,0.630314834,0.607150475,0.608979259,0.621780613,8.2,23.4,13.7,15.1,10.5,8.3,16.3,1.7,0.6,0.400000006,5.2,1.458946347,0.958978236,5.749539852,15.81339931,2.827145815,13.5187788,5.026517868,1.623552322,4.70613718,6.660893917,25.22134399,9.706678391,3.37915349,74.70161438,55.40000153,34.9,13,44.08015757,57.80508302,-13.72492546,45851,45983,132,6.417597438
13060,"Bay City, TX Micro Area"," 36,744 ",1.538717628,1.517763734,1.559061289,1.547964692,1.459192514,1.4462466,1.448096037,1.431451201,0.275563598,0.262617653,0.242274046,0.275563627,0.271864771,0.249671729,0.262617669,0.262617669,8.8,23.3,12.4,13.8,8.7,7,20.6,10.3,2,0.800000012,41.4,10.24657154,7.214691639,11.17496395,10.86888599,2.611031294,11.75588703,10.01311779,0.637141585,1.661565423,7.039790154,20.72584152,8.414016724,1.78649509,60.14770889,34.79999924,32.9,10.6,24.6154026,34.98619096,-10.37078852,41253,44896,3643,5.858490785
13100,"Beatrice, NE Micro Area"," 21,632 ",2.263845921,2.025288582,2.115617752,1.989848614,1.976373434,1.949422768,1.931455851,1.931455731,0.408749938,0.417733456,0.404258192,0.413241684,0.426716963,0.422225224,0.413241703,0.408749934,6.9,21.9,13.7,15,9.8,10.5,9.1,0.6,0.6,0.600000024,2.3,1.169563651,5.66648674,5.675481319,15.9830904,2.743299246,10.54146385,6.862745285,1.142291784,3.633747101,4.191401482,30.15830231,3.831624508,4.578161716,74.51107788,48.09999847,34,14.6,59.8502759,55.89431043,3.151007927,48731,52223,3492,9.742621489
13140,"Beaumont-Port Arthur, TX Metro Area"," 408,663 ",1.738262892,1.677875042,1.813407779,1.778858423,1.787927628,1.800451755,1.795053363,1.796133041,0.345061392,0.350891561,0.35564211,0.355858058,0.382849714,0.368166248,0.372484932,0.366222858,9.4,26.3,13.1,12.8,8.2,6.2,17.1,24.4,2.6,0.300000012,14.5,8.010512352,2.007142544,11.12520409,12.82431984,2.541951895,11.83769894,5.750808239,0.887842,4.393619537,8.515451431,22.00492096,8.599617958,4.459667206,68.74884796,41.90000153,35.4,12.4,33.92650063,45.17068939,-11.24418882,47170,48962,1792,5.987593937
13180,"Beaver Dam, WI Micro Area"," 87,833 ",3.349330187,3.128417015,3.451318026,3.43692708,3.460077763,3.421910445,3.455072165,3.432547331,0.722674489,0.769601309,0.802763045,0.787746429,0.8609524,0.808394279,0.828416459,0.817153975,7.6,25.1,15.5,14.8,8.7,7.6,8.8,2.4,0.5,0.600000024,4.6,1.896781445,3.780950069,7.334952354,27.74663544,2.378412724,11.32696342,4.36874485,1.527358532,3.728751898,5.666885853,18.26248741,5.925606728,3.78775835,75.49356842,43.09999847,41,11.3,70.36925833,75.28254113,-5.011999536,54111,56038,1927,6.953318097
13220,"Beckley, WV Metro Area"," 121,699 ",0.966012359,1.009902358,0.989046514,0.997236431,0.995515704,0.996171721,1.028699517,1.009865522,0.222546265,0.276008391,0.251186401,0.251563251,0.258744392,0.249494907,0.253811665,0.252914801,7.4,25,12.7,15.1,11,7.9,18.5,6.8,0.7,0.5,1.4,1.333618164,8.078186035,5.300408363,4.246538639,2.71565485,13.46734142,4.821175098,1.513134599,3.831647158,6.917820454,27.34957314,10.03505516,6.826854706,72.10761261,53.20000076,41.5,11.5,18.3004769,29.95655269,-11.47911543,39900,41141,1241,6.520374434
13260,"Bedford, IN Micro Area"," 45,669 ",1.74656415,1.606016636,1.824477792,1.906720042,1.861270428,1.833134931,1.817985058,1.839627743,0.4718104,0.478303232,0.499945909,0.502110183,0.547559792,0.530245658,0.515095796,0.510767195,7.7,23,14.2,14.3,10.8,7.9,11.5,0.3,0.4,0.5,1.6,1.508682013,1.360742569,5.617922783,18.17563248,1.696068406,13.09228706,4.368955612,1.234387875,6.021286011,6.356611729,23.99766731,6.735675812,6.711376667,69.83506775,41.20000076,42.1,10,40.63972063,24.39200022,16.24772052,46044,49985,3941,5.824630026
13300,"Beeville, TX Micro Area"," 32,729 ",1.072556376,1.103879094,1.112280726,1.465827107,1.342681766,1.334736928,1.376447439,1.416171789,0.192662925,0.212525059,0.216497511,0.23238723,0.252249395,0.240332095,0.244304514,0.248276955,10.8,31.9,13.7,10.5,6.7,5.1,19.7,8.5,0.5,0.5,58.2,4.341715336,11.792593,5.995061874,4,2.370370388,16.1876545,6.567901134,0.444444448,2.785185099,2.686419725,21.91604996,7.822222233,11.70370388,62.90001297,41.20000076,35.2,5.7,12.49928108,19.80418938,-7.304908272,44005,45415,1410,5.010620171
13340,"Bellefontaine, OH Micro Area"," 45,323 ",2.533578634,2.818762302,2.590844393,2.542255163,2.46069479,2.505813332,2.491930723,2.45548892,0.584805429,0.621247376,0.605629385,0.612570703,0.624718005,0.600423418,0.614306051,0.616041385,7.8,22.8,14,14.9,9.7,6.9,13.7,1.7,0.7,0.200000003,1.5,1.343688607,4.293524265,5.11829567,29.95098495,3.242529869,9.392968178,6.522763729,0.857762277,2.936186314,7.50777626,17.249506,6.617023468,2.76651907,76.0455246,50.79999924,49.4,10.6,60.05335069,48.86643114,11.18691951,51136,53051,1915,5.856731379
13380,"Bellingham, WA Metro Area"," 212,738 ",5.809986115,5.873266697,6.024716854,6.221582413,6.195310116,6.190756408,6.194960117,6.183400154,1.38506484,1.480695323,1.514673829,1.578077197,1.594891399,1.520278575,1.544098556,1.536392048,14.6,24.6,12.1,12.8,9.8,6.2,15.3,1,4.1,3.400000095,9,10.61211491,2.994274378,6.765599251,10.76672935,2.537586689,12.08810425,4.527926922,1.911466837,4.822972775,9.15322876,23.49555969,10.67811775,4.905741215,84.78945923,64.80000305,23,22.3,57.98370899,56.86622288,1.035410935,54207,56419,2212,9.255737294
13420,"Bemidji, MN Micro Area"," 45,847 ",1.686120033,1.456031561,1.692000151,1.715520501,1.711110473,1.715520459,1.725810647,1.733160853,0.47040841,0.498338882,0.505688965,0.511569083,0.517449202,0.505689005,0.515979156,0.527739385,13.9,23,10.7,12.3,8.3,6.3,19,1,0.8,21,2.2,1.823456168,2.589460611,7.8543787,7.687162399,1.977927446,12.5985384,3.473317146,1.418947935,4.648607254,4.940041065,31.26940918,10.08074188,6.664755821,76.4874649,55,28.6,17.2,46.1357897,57.48097301,-11.28232849,45201,45923,722,8.1866946
13460,"Bend-Redmond, OR Metro Area"," 175,321 ",5.674387455,5.61568594,6.050029278,6.134591103,6.159858227,6.158510804,6.24610424,6.227575302,1.226311803,1.346921546,1.347258449,1.391055346,1.430135593,1.362755833,1.377916243,1.386675611,7,25.7,13,14.7,11.8,6.7,12.1,0.6,1.2,0.600000024,7.8,4.037736416,2.983719826,8.261965752,7.911993504,2.337525845,13.18785,2.707803249,2.486831188,6.009244919,11.44396305,20.48231697,13.20815563,3.22977519,82.98889923,63.40000153,23.8,21.4,75.15869554,44.38600223,30.77269324,54211,59152,4941,12.05410656
13500,"Bennettsville, SC Micro Area"," 27,505 ",0.648304045,0.848674536,0.709194481,0.72352159,0.734266996,0.712776242,0.698449075,0.712776244,0.107453704,0.125894733,0.128944442,0.161180556,0.150435185,0.139689817,0.154016982,0.15401697,8.5,27.6,14.1,13.1,10.5,6,26.6,50.4,0.3,3.299999952,3.3,2.563170433,2.229986668,3.699517012,28.13688278,3.678964138,13.77042484,5.847291946,1.068749309,1.736717701,3.411776781,20.89199448,5.405405521,6.803000927,53.06606293,29.10000038,41.3,5.8,12.12839551,3.973829994,8.154565477,32601,33921,1320,3.604186981
