state,county_name,frac_under_25mbpsDL,samples,UL_3_state,UL_3_county_name,frac_under_3mbpsUL,UL_3_samples,DL_10_state,DL_10_county_name,frac_under_10mbpsDL,DL_10_samples,UL_1_state,UL_1_county_name,frac_under_1mbpsUL,UL_1_samples,DLmed_state,DLmed_county_name,DLmbps,ULmed_state,ULmed_county_name,ULmbps,ul_sample_size,ul_sample_state,ul_sample_county_name,dl_sample_size,dl_sample_state,dl_sample_county_name
TX,Edwards,1.0,17,TX,Edwards,0.94117647058823528,17,TX,Edwards,0.76470588235294112,17,TX,Edwards,0.6470588235294118,17,TX,Edwards,5.1669938576475678,TX,Edwards,0.93866827730527957,1296,TX,Edwards,1420,TX,Edwards
TX,Stonewall,0.0,1,TX,Stonewall,0.0,1,TX,Stonewall,0.0,1,TX,Stonewall,0.0,1,TX,Stonewall,131.73058028046771,TX,Stonewall,41.075714481855556,561,TX,Stonewall,493,TX,Stonewall
TX,Karnes,0.92592592592592593,54,TX,Karnes,0.65,40,TX,Karnes,0.79629629629629628,54,TX,Karnes,0.475,40,TX,Karnes,3.2770938909636369,TX,Karnes,1.0015843777334363,3477,TX,Karnes,3725,TX,Karnes
TX,Lynn,0.70408163265306123,98,TX,Lynn,0.46739130434782611,92,TX,Lynn,0.38775510204081631,98,TX,Lynn,0.21739130434782608,92,TX,Lynn,14.062086658359027,TX,Lynn,3.4972913765671061,7885,TX,Lynn,5258,TX,Lynn
TX,Collingsworth,0.94736842105263153,19,TX,Collingsworth,1.0,17,TX,Collingsworth,0.78947368421052633,19,TX,Collingsworth,0.70588235294117652,17,TX,Collingsworth,2.9049457148632536,TX,Collingsworth,0.46280764039349936,627,TX,Collingsworth,751,TX,Collingsworth
TX,Burleson,0.84357541899441346,179,TX,Burleson,0.8380281690140845,142,TX,Burleson,0.47486033519553073,179,TX,Burleson,0.6619718309859155,142,TX,Burleson,11.047482592174219,TX,Burleson,0.77266119838806635,13135,TX,Burleson,21924,TX,Burleson
TX,Taylor,0.530188679245283,1590,TX,Taylor,0.23513366066557556,1833,TX,Taylor,0.36792452830188677,1590,TX,Taylor,0.13857064920894707,1833,TX,Taylor,19.9564048187043,TX,Taylor,11.84388090409276,131378,TX,Taylor,115413,TX,Taylor
TX,Gray,0.6470588235294118,204,TX,Gray,0.41544117647058826,272,TX,Gray,0.47058823529411764,204,TX,Gray,0.21691176470588236,272,TX,Gray,10.588754154035875,TX,Gray,3.9417003548033285,31573,TX,Gray,41040,TX,Gray
TX,Runnels,0.71641791044776115,67,TX,Runnels,0.55737704918032782,61,TX,Runnels,0.52238805970149249,67,TX,Runnels,0.29508196721311475,61,TX,Runnels,8.48001027022984,TX,Runnels,2.3718203321345865,7605,TX,Runnels,8825,TX,Runnels
TX,Jack,0.73333333333333328,30,TX,Jack,0.5357142857142857,28,TX,Jack,0.53333333333333333,30,TX,Jack,0.25,28,TX,Jack,9.2071948610751324,TX,Jack,2.5905192860470745,2111,TX,Jack,2068,TX,Jack
TX,Wise,0.77241379310344827,435,TX,Wise,0.64523809523809528,420,TX,Wise,0.55862068965517242,435,TX,Wise,0.38095238095238093,420,TX,Wise,8.7598009584556387,TX,Wise,1.8354902919019254,54752,TX,Wise,51461,TX,Wise
TX,Hamilton,0.90654205607476634,107,TX,Hamilton,0.75268817204301075,93,TX,Hamilton,0.616822429906542,107,TX,Hamilton,0.46236559139784944,93,TX,Hamilton,5.9320573645942609,TX,Hamilton,1.4114762143093931,5462,TX,Hamilton,4959,TX,Hamilton
