FIPS,county,IRR2000,IRR2010,pct_change_proprietors_2000_2017,proprietors_2000,proprietors_2017,pct_proprietors_employment_2000,pct_proprietors_employment_2010,pct_proprietors_employment_2017,total_employment_2017,wage_salary_jobs_2017,pct_change_pro_emp_2000_2017,pct_change_pro_emp_2010_2017,pct_broadband_FCC,pct_broadband_MS,state,population,venturedensitymay18,venturedensitynov18,venturedensityfeb19,venturedensitysep19,venturedensityoct19,venturedensitynov19,venturedensitydec19,highlyactive_vdmay18,highlyactive_vdnov18,highlyactive_vdfeb19,highlyactive_vdsep19,highlyactive_vdoct19,highlyactive_vdnov19,highlyactive_vddec19,pctblack,pctnative,pctasian,pcthispanic,pctagriculture,pctconstruction,pctwholesale,pctretail,pcttransportation,pctinformation_tech,pctfinance,pctprofessional,pcteducation,pctother_occupation,pctpublic,pctbroadband,pctbroadband_poorpeople,pcthighschool,pctcollege,pctmillennial,pctgenx,pctbabyboomer,pctforeignborn,prosperityindex2016,prosperity2007,change_prosperity,medinc2016,medinc2017,change_income,unemployment,net_migration,frac_BB.sept,frac_BB.oct,frac_BB.nov,frac_BB.dec,pctbbfrac_ASU,emp_cbp_2012,est_cbp_2012,est_50_cbp_2012,est_10_cbp_2012,pct_50_est_cbp_2012,pct_10_est_cbp_2012,emp_cbp_2017,est_cbp_2017,est_50_cbp_2017,est_10_cbp_2017,pct_50_est_cbp_2017,pct_10_est_cbp_2017,emp_cbp_2018,est_cbp_2018,est_50_cbp_2018,est_10_cbp_2018,pct_50_est_cbp_2018,pct_10_est_cbp_2018,neest_nemp_2012,nonfarmneest_nemp_2012,pct_nonfarmneest_nemp_2012,neest_nemp_2017,nonfarmneest_nemp_2017,pct_nonfarmneest_nemp_2017,neest_nemp_2018,nonfarmneest_nemp_2018,pct_nonfarmneest_nemp_2018,chg_pct_nonfarmneest_nemp_2012_2018,pct_fixed_acs_2018,pct_nobroadband_acs_2018,pct_cellular_acs_2018,pct_sat_acs_2018,pct_anybroadband_acs_2018,totalemp_bea_2012,totalemp_bea_2018,salaryemp_bea_2012,salaryemp_bea_2018,proprietors_bea_2012,proprietors_bea_2018,nonfarmproprietors_bea_2012,nonfarmproprietors_bea_2018,pct_nonfarm_bea_2012,pct_nonfarm_bea_2018,pct_chg_bea_2012_2018,emp_abs_2012,firm_2012,emp_abs_2017,firm_2017,chg_firm_2012_2017,venturedensity_mean,highlyactive_vd_mean,pct_broadband_mlab
48433,Stonewall County,0.64,0.65,0.144012945,618,707,0.4932,0.5039,0.540519878,1308,601,0.0473,0.0366,0.8,0.27,Texas,1233,0.567721009,1.135442019,1.135442019,1.674641132,1.674641132,1.794258356,1.91387558,0.243309021,0.243309021,0.243309006,0.421229983,0.358851671,0.336983986,0.379106984,4.379561901,0,0,23.03325272,25.299999239999998,9.600000381,4.599999905,4.400000095,11.19999981,0,4.400000095,1,27.299999239999998,0.600000024,7.199999809,61.4,40.70000076,79.5,13.5,9.299999237,23.59999847,28.5,1.622059941,16.8307991,26.59289932,-9.76210022,49152,47969,-1183,2.4,4506,0.3470968327885159,0.7157423008959128,0.7388804954641244,0.7414052506159551,0.614,375,46,45,34,0.9782608695652174,0.7391304347826086,458,50,18,9,0.36,0.18,452,49,17,11,0.3469387755102041,0.22448979591836735,143,110,0.7692307692307693,153,129,0.8431372549019608,151,132,0.8741721854304636,0.10494141619969433,55.5,29.4,8.1,9.6,70.6,1292,1208,647,585,645,623,330,302,0.25541795665634676,0.25,-0.005417956656346756,374,37,374,NA,NA,1.413717321,0.3180142388571428,0.635781219941127
48435,Sutton County,0.62,0.62,0.12543153,869,978,0.318,0.2726,0.322134387,3036,2058,0.0041,0.0495,NA,0.16,Texas,3936,0.76219511,2.515244007,1.753048778,2.416918516,2.416918516,2.215508461,2.282645226,0.355691075,0.381097585,0.076219514,0.590938935,0.335683107,0.787918549,0.755088637,0.076219507,0,0,58.35874176,34.40000153,5.099999905,3.5999999049999998,5,4.699999809,0.899999976,2.299999952,7.5,15,5.5,2.5999999049999998,55.2,4,76.59999847,16.799999239999998,18.299999239999998,24.10000038,21.39999962,10.39125994,18.72369957,31.21079826,-12.48709869,48138,54567,6429,5.9,26,0.13883873311540637,0.03976346116088405,0.1285009557328912,0.07669709489130569,0.552,1326,140,136,99,0.9714285714285714,0.7071428571428572,1049,127,53,28,0.41732283464566927,0.2204724409448819,1037,118,47,23,0.3983050847457627,0.19491525423728814,415,393,0.946987951807229,436,407,0.9334862385321101,396,375,0.946969696969697,-1.8254837531928025e-5,48.5,42.7,3.5,8.9,57.3,3587,2979,2708,2021,879,958,698,764,0.19459158070811264,0.2564618999664317,0.06187031925831907,4496,120,445,123,3,2.0517826591428574,0.4689482002857143,0.09595006122512184
48437,Swisher County,0.57,0.58,0.013667426,1317,1335,0.3349,0.3775,0.395321291,3377,2042,0.0604,0.0178,0.78,0.17,Texas,7639,0.274905086,0.746170938,0.667626679,1.634776115,1.740772009,1.671930194,1.690507174,0.078544311,0.091635033,0.130907193,0.265915832,0.21963045,0.250273733,0.265915855,5.720643997,0.536719501,0.209451497,42.44010925,11.30000019,5.300000191,7.400000095,14.100000380000001,7.599999905,1.399999976,3.200000048,3.5999999049999998,18.700000760000002,6.400000095,6.300000191,71.8,40.79999924,80.5,14.80000019,21.90000153,21.299999239999998,20.39999962,8.404241502,14.80410004,37.15243149,-22.34833145,32451,35167,2716,5.9,-95,0.6375247949176823,0.4897184164024667,0.4556429722028767,0.4530809864875281,0.718,1042,149,146,123,0.9798657718120806,0.825503355704698,954,134,52,33,0.3880597014925373,0.2462686567164179,911,133,53,29,0.39849624060150374,0.21804511278195488,480,394,0.8208333333333333,483,405,0.8385093167701864,479,435,0.9081419624217119,0.08730862908837855,47.9,22.6,22.7,8.4,77.4,3513,3370,2088,2020,1425,1350,931,832,0.2650156561343581,0.24688427299703264,-0.018131383137325485,819,104,1052,170,66,1.2038125992857143,0.1861174867142857,0.5089917925026385
48439,Tarrant County,0.19,0.16,1.261634692,140528,317823,0.1595,0.2306,0.254362383,1249489,931666,0.0949,0.0238,1,0.6,Texas,1947529,2.052087545,5.677912712,4.608198166,4.758993626,5.12365675,4.789152622,4.786836147,1.113173723,1.125682831,0.89600718,1.170804258,1.023409009,1.1342597190000001,1.132672653,15.32167244,0.268391371,4.988372326,27.82741547,1.299999952,6.900000095,3.299999952,11.69999981,7.400000095,2,7.900000095,10.80000019,20,5.300000191,3.5999999049999998,81.6,53.90000153,85.19999695,30.700000760000002,21.60000038,27.59999847,17,16.34080857,60.03509903,62.60684586,-2.571746826,58214,60373,2159,5.4,1116,0.3837815606427425,0.38349322061940866,0.44125986118923133,0.4707311884386554,0.816,704456,38287,35806,26432,0.935199937315538,0.6903648758064095,790048,42162,18308,7721,0.4342298752431099,0.18312698638584507,805016,42789,18473,7805,0.431723106405852,0.18240669330902803,149232,131538,0.8814329366355741,178338,175162,0.9821911202323678,186406,185993,0.9977844060813493,0.11635146944577524,70.5,15.3,10.5,6.5,84.7,1093735,1295081,832550,956968,261185,338113,260086,337015,0.2377961754904067,0.26022696649862054,0.022430791008213824,709807,28060,852969,31032,2972,4.542405366857143,1.0851441961428572,0.4198164577225095
48441,Taylor County,0.44,0.44,0.407097464,15893,22363,0.2046,0.2282,0.24794882,90192,67829,0.0433,0.0197,0.97,0.51,Texas,135234,1.187571168,2.789978743,2.787760496,1.88244462,3.112061739,1.882913947,1.871650219,0.622759879,0.632237434,0.642589867,0.491847889,0.810208857,0.474013714,0.475421688,7.356877804,0.445893764,1.905585766,23.39204788,2.700000048,6.400000095,2.0999999049999998,13.100000380000001,5.199999809,1.200000048,6.699999809,6.400000095,27,5.800000191,7.099999905,71.6,45.29999924,86.80000305,24.10000038,25.200000760000002,21.700000760000002,18.10000038,5.642811581,45.66899109,45.55854416,0.11044693,44927,47044,2117,4.4,-155,0.3166749571748917,0.33626383570392887,0.41015582027793906,0.4710875840196953,0.716,53566,3379,3201,2378,0.9473216928085232,0.7037585084344481,54640,3477,1575,717,0.45297670405522,0.20621225194132872,56046,3451,1540,692,0.4462474645030426,0.20052158794552305,9596,8759,0.9127761567319717,10225,8783,0.8589731051344743,10474,10292,0.9826236394882566,0.06984748275628494,63.4,25.1,6.9,6.6,74.9,86381,91261,65858,69578,20523,21683,19478,20653,0.22548940160451952,0.22630696573563736,8.175641311178317e-4,51700,2816,47687,2565,-251,2.216340133142857,0.5927256182857142,0.3835455492941137
48443,Terrell County,0.69,0.7,-0.295081967,305,215,0.3576,0.3568,0.381882771,563,348,0.0243,0.0251,0.05,0.32,Texas,778,6.169665813,1.413881779,13.62467861,0.976253331,3.139471531,0.993843436,0.976253271,-0.201486841,0.257069409,2.442159414,0.193491648,1.349014759,0.184696575,0.175901502,1.285347104,0.385604113,0,69.66580963,15.399999619999999,8.300000191,0,4.099999905,1.5,0,4.699999809,16,15.399999619999999,10.100000380000001,14.80000019,42.6,12.30000019,76.40000153,17,13.899999619999999,29,23.5,3.213367611,2.862400055,35.99879837,-33.13639832,23579,24821,1242,6.8,-173,0.19834104730772337,0,0,0.09267565632699439,0.426,90,17,17,14,1,0.8235294117647058,50,15,0,0,0,0,49,14,0,0,0,0,87,54,0.6206896551724138,79,58,0.7341772151898734,92,70,0.7608695652173914,0.14017991004497754,44.9,53.3,0.5,5.6,46.7,677,584,427,349,250,235,179,162,0.26440177252584934,0.2773972602739726,0.012995487748123258,79,15,174,NA,NA,3.8991496815714286,0.6286923522857144,0.07275417590867944
48445,Terry County,0.55,0.56,0.042768711,1777,1853,0.3023,0.3005,0.310645432,5965,4112,0.0083,0.0101,0.47,0.26,Texas,12724,0.526564002,1.171015382,1.31248033,1.686270475,1.932552338,1.748724937,1.779952168,0.235774919,0.290789068,0.259352416,0.4335545,0.275394052,0.381002435,0.413847482,4.58975172,0.314366549,0,53.13580704,20.60000038,9.300000191,4.400000095,9.800000191,3.799999952,1.600000024,2.799999952,3,25.200000760000002,3.700000048,6.599999905,62.9,30.10000038,69.19999695,12.100000380000001,20.10000038,23.59999847,18.700000760000002,8.684375882,21.92415047,17.80020332,4.123947144,38373,40407,2034,9.4,1082,0.12876172829251398,0.1789355752239782,0.26868381653240886,0.24045575695652596,0.629,2430,255,246,203,0.9647058823529412,0.796078431372549,2210,232,113,69,0.4870689655172414,0.2974137931034483,2135,221,108,63,0.48868778280542985,0.2850678733031674,631,490,0.7765451664025357,702,553,0.7877492877492878,795,692,0.8704402515723271,0.09389508516979139,43.1,33.8,17.8,7.3,66.2,5880,6086,4088,4129,1792,1957,1245,1402,0.21173469387755103,0.2303647716069668,0.018630077729415773,1963,260,1993,258,-2,1.4510799474285714,0.32710212457142857,0.20420921925135677
48447,Throckmorton County,0.64,0.65,0.510998308,591,893,0.5212,0.5392,0.636493229,1403,510,0.1153,0.0973,0.6,0.1,Texas,1520,7.828947544,0.921052635,9.078947067,2.77574873,2.335890532,2.790357828,2.819576263,0.503314197,0.131578952,2.697368383,0.662065111,0.583729863,0.662065065,0.760670519,0.328947365,0,0.526315808,15.1315794,27.200000760000002,7.099999905,4,9.699999809,7.400000095,0,5.599999905,4,24,4.300000191,2.4000000950000002,59.6,38.70000076,80.59999847,19.89999962,12.79999924,24.39999962,29.09999847,1.513157878,20.23019981,27.52860069,-7.298400879,41597,39438,-2159,5.2,7,0,0,0.1847201238660311,0.37070262530797754,0.596,241,48,47,42,0.9791666666666666,0.875,265,50,10,10,0.2,0.2,272,49,13,10,0.2653061224489796,0.20408163265306123,226,168,0.7433628318584071,214,171,0.7990654205607477,221,197,0.8914027149321267,0.14803988307371962,48.1,33.1,9.8,14.5,66.9,1274,1298,534,538,740,760,497,513,0.3901098901098901,0.39522342064714944,0.005113530537259325,174,29,197,51,22,4.078645799857143,0.857256012857143,0.13885568729350217
48449,Titus County,0.5,0.5,0.333668005,2988,3985,0.1589,0.1739,0.194979939,20438,16453,0.0361,0.0211,0.65,0.29,Texas,32592,0.141138926,2.123220444,0.377393216,0.559058428,1.244449735,0.542244673,0.542244673,0.450066626,0.457167387,0.098183602,0.483462773,0.208894968,0.448555732,0.418884726,9.170962334,0.242390767,0.834560692,41.4764328,3.9000000950000002,5.800000191,3.4000000950000002,14.899999619999999,7.300000191,0.400000006,3.700000048,5.800000191,16.60000038,4.5,1.700000048,64.6,35.90000153,72.09999847,15.19999981,19.39999962,24.59999847,18.200000760000002,19.25932765,13.80132484,14.42050362,-0.619178772,43072,45026,1954,6.1,400,0.34889526197394866,0.4019439522272614,0.36538046478995156,0.3988248934347896,0.6459999999999999,14186,644,607,438,0.9425465838509317,0.6801242236024845,13543,630,310,163,0.49206349206349204,0.25873015873015875,14269,619,304,161,0.4911147011308562,0.26009693053311794,1637,1521,0.9291386682956628,1894,1766,0.9324181626187962,1981,1938,0.9782937910146391,0.04915512271897626,32.9,32.7,25.3,13.6,67.3,19930,20431,16394,16462,3536,3969,2807,3259,0.1408429503261415,0.15951250550633841,0.018669555180196917,11963,557,12934,692,135,0.7899642992857142,0.366459402,0.3787611431064878
48451,Tom Green County,0.47,0.47,0.441158253,12916,18614,0.2061,0.2339,0.260157375,71549,52935,0.0541,0.0263,0.88,0.52,Texas,116264,1.401981711,3.24606061,3.152308464,2.0694561,4.294029713,2.0819420810000002,2.076513529,0.682828248,0.704431295,0.676047623,0.46664509,0.369555563,0.440241396,0.451557245,3.9952178,0.148799285,1.253182411,38.06251144,9,6.300000191,2.299999952,13.19999981,3.299999952,1.899999976,5,8.5,25.10000038,5.099999905,5.900000095,72.9,44,83.30000305,22.39999962,24.5,22.200000760000002,19.5,6.559210271,59.88463211,50.53570175,9.348930359,45612,47637,2025,3.8,-317,0.2683043872019245,0.3337712105553714,0.33359159835644425,0.34298654117280164,0.7290000000000001,37041,2646,2510,1906,0.9486016628873771,0.7203325774754347,39840,2771,1290,646,0.4655359076145796,0.2331288343558282,41157,2755,1298,625,0.4711433756805808,0.22686025408348456,7754,7045,0.9085633221563064,8694,8399,0.9660685530250748,8912,8746,0.9813734290843806,0.07281010692807421,60.8,25.1,9.1,6.4,74.9,67882,72258,51860,54070,16022,18188,14936,17102,0.22002887363365842,0.2366796756068532,0.016650801973194795,37902,2021,40372,2265,244,2.6174703154285717,0.5416152085714286,0.31966343432163546
48453,Travis County,0.32,0.29,1.374179729,102710,243852,0.1541,0.2269,0.239683661,1017391,773539,0.0856,0.0128,1,0.64,Texas,1148176,4.591021061,15.27248478,10.76751328,12.00577259,12.6057806,12.14902306,12.13984108,3.291190624,3.394340038,2.378468037,2.738353424,2.727352619,2.667507157,2.67604012,7.909850121,0.153722078,6.129112244,33.73672485,0.699999988,7.5,2.200000048,10.19999981,3.299999952,3,7.300000191,16.799999239999998,19.89999962,5.099999905,5.900000095,84.8,60.59999847,88.19999695,46.40000153,27.19999886,28.39999962,15.399999619999999,18.19964945,76.96476746,70.10743713,6.857330322,60494,64422,3928,4.5,-1992,0.3986326215650225,0.400706886346076,0.4663640961505323,0.49409963761691483,0.848,490647,30116,28369,21548,0.9419909682560765,0.7155000664098818,599954,35717,14296,6195,0.40025758042388776,0.17344681804182882,623361,36577,14513,6209,0.39677939688875524,0.16975148317248545,98126,84135,0.857418013574384,125798,122568,0.9743239161194932,132806,131017,0.9865292230772706,0.12911120950288668,76.2,13.3,8.2,4.3,86.7,826345,1069409,636864,802956,189481,266453,188488,265474,0.2280984334630209,0.2482436560754585,0.02014522261243762,508757,24002,612842,27966,3964,11.361633778714287,2.8390360027142854,0.4399508104196364
48455,Trinity County,0.56,0.56,0.04008329,1921,1998,0.414,0.4216,0.439120879,4550,2552,0.0251,0.0175,0.57,0.08,Texas,14360,0.160167128,1.427576661,0.821727037,1.33870554,3.708359957,1.546659708,1.585651159,0.268686146,0.250696391,0.188022286,0.38644406,0.495173872,0.384273008,0.388615089,9.902506828,0.522284091,0.306406677,9.06685257,7.199999809,8.899999619,2.5,13.100000380000001,5.900000095,1.100000024,2.299999952,8.199999809,16.700000760000002,3,10.399999619999999,56.6,37.70000076,83.69999695,12.19999981,12.69999981,23.09999847,29.60000038,4.240947217,21.89643288,6.777612686,15.11882019,34332,35865,1533,10.2,-551,0.07815425374046053,0.08195522529342514,0.10708412977740932,0.08438758950100302,0.5660000000000001,1661,190,184,143,0.968421052631579,0.7526315789473684,1694,180,70,35,0.3888888888888889,0.19444444444444445,1757,181,73,41,0.40331491712707185,0.2265193370165746,937,870,0.928495197438634,1009,955,0.9464816650148662,1015,967,0.9527093596059113,0.024214162167277342,38.1,35.7,17.4,9.4,64.3,4500,4683,2503,2560,1997,2123,1451,1582,0.3224444444444444,0.33781763826606875,0.015373193821624331,1782,152,1799,152,0,1.5126924557142856,0.337415836,0.0878952995780745
48457,Tyler County,0.54,0.54,-0.038681319,2275,2187,0.3569,0.3617,0.345115985,6337,4150,-0.0118,-0.0166,0.36,0.05,Texas,21371,0.341584384,1.141734123,0.804829001,1.254180551,1.618209004,1.302954316,1.309921861,0.257358104,0.262037337,0.173131809,0.352298748,0.401757449,0.334683806,0.328812166,10.6733427,0.252678871,0.355622113,7.248140335,8.699999809,10.80000019,1.399999976,9.899999619,5,1.399999976,4.5,6.699999809,21.60000038,7.099999905,9,61.5,36.29999924,84.40000153,11.30000019,19.700000760000002,23.700000760000002,26.10000038,2.091619559,38.92946625,38.2036972,0.725769043,46458,45427,-1031,9.5,-104,0.12621703010491486,0.05205398551970276,0.05945015480745828,0.2924809704264777,0.615,2037,260,255,209,0.9807692307692307,0.8038461538461539,2214,268,103,51,0.3843283582089552,0.19029850746268656,2055,278,104,55,0.37410071942446044,0.19784172661870503,1152,1057,0.9175347222222222,1259,1154,0.9166004765687054,1264,1186,0.9382911392405063,0.020756417018284123,24.4,34.5,20,16.4,65.5,6523,6548,4125,4121,2398,2427,1736,1783,0.266135213858654,0.2722968845448992,0.00616167068624518,4811,250,1838,206,-44,1.1104876057142856,0.301439917,0.1325505352146384
48459,Upshur County,0.5,0.5,0.364705882,4760,6496,0.4071,0.426,0.452462214,14357,7861,0.0454,0.0265,0.86,0.23,Texas,40295,0.109194688,1.913388729,0.498821199,3.253502131,3.32128334,3.298689604,3.298689604,0.390122831,0.387144804,0.136493355,0.690081902,0.881156802,0.668597408,0.668597408,8.643752098,0.585680604,0.486412704,7.670927048,7,9.5,2.5,13.5,5.5,1.200000048,4,6.900000095,22.10000038,5.800000191,3.0999999049999998,70.8,41.90000153,83.40000153,15.80000019,16.39999962,25.299999239999998,24.200000760000002,3.134384006,31.33156013,37.33943176,-6.007873535,46652,47724,1072,8.3,736,0.19267416024178843,0.22797717732240189,0.252487269899723,0.21564110737555514,0.708,4591,470,454,380,0.9659574468085106,0.8085106382978723,4624,513,184,109,0.3586744639376218,0.2124756335282651,4887,520,189,108,0.36346153846153845,0.2076923076923077,2831,2756,0.9735075944895797,3028,2954,0.97556142668428,3080,2652,0.861038961038961,-0.11246863345061864,43.9,23.4,24,8.9,76.6,13609,14972,7901,8156,5708,6816,4121,5263,0.30281431405687415,0.35152284263959394,0.04870852858271979,3750,381,7546,509,128,2.2419384707142855,0.5460277871428572,0.22219492870986712
48461,Upton County,0.62,0.62,0.534381139,509,781,0.294,0.3112,0.322194719,2424,1643,0.0282,0.011,0,0.06,Texas,3475,0.374100715,0.892086327,0.776978433,1.43369174,2.26232481,1.513341308,1.473516464,0.043165468,0.115107916,0.115107916,0.238948618,0.570000172,0.318598165,0.318598165,4.690647602,0.086330935,0.258992791,52.46043396,27.10000038,5.400000095,2.5999999049999998,6.5,15.30000019,1.799999952,1.700000048,6,23.39999962,0.800000012,3.5,49.9,23.10000038,75.40000153,9.899999619,19,23.700000760000002,18,10.01438871,19.99650002,60.384552,-40.38805008,43690,48220,4530,1.1,-36,0.16333968601812512,0.05725938407167303,0.09236006193301555,0.02471350835386517,0.499,1026,87,83,58,0.9540229885057471,0.6666666666666666,1281,77,39,12,0.5064935064935064,0.15584415584415584,1306,82,41,18,0.5,0.21951219512195122,281,235,0.8362989323843416,285,234,0.8210526315789474,275,260,0.9454545454545454,0.10915561307020383,42.1,50.8,3.4,4.2,49.2,2344,2445,1651,1703,693,742,612,656,0.26109215017064846,0.2683026584867076,0.007210508316059128,2546,143,756,75,-68,1.2465771138571429,0.24564663142857146,0.0844181600941697
48463,Uvalde County,0.55,0.55,0.408985025,3005,4234,0.2299,0.2604,0.284409216,14887,10653,0.0545,0.024,0.98,0.26,Texas,27055,0.620957315,1.907225966,1.689151764,2.650114059,8.215517044,2.675449848,2.705852509,0.370420784,0.413971543,0.447237104,0.620284211,2.591495991,0.60639726,0.620284211,0.066531144,0.591387928,1.127333164,70.44538879,12.30000019,8.800000191,1.399999976,11.80000019,5.5,0.200000003,4.599999905,6.199999809,22.60000038,4.800000191,7.800000191,61.5,37.79999924,69.30000305,14.899999619999999,19.40000153,22.60000038,19.59999847,12.82202899,28.75765038,17.80117607,10.9564743,37241,39011,1770,5.9,236,0.22185570755554626,0.3103218367520741,0.3376341336889045,0.31053623062448377,0.615,6874,617,598,457,0.9692058346839546,0.7406807131280388,7059,622,300,138,0.48231511254019294,0.22186495176848875,7087,641,306,151,0.47737909516380655,0.23556942277691106,2683,2175,0.810659709280656,2728,2540,0.9310850439882697,2683,2495,0.9299291837495341,0.11926947446887814,48.5,35.3,8.8,7.2,64.7,13970,14937,10101,10488,3869,4449,3311,3863,0.23700787401574802,0.2586195353819375,0.021611661366189472,5244,519,6448,705,186,2.923466929285714,0.8100130148571427,0.2950869771552521
48465,Val Verde County,0.55,0.55,0.46047841900000003,3846,5617,0.1912,0.186,0.221928092,25310,19693,0.0307,0.0359,0.97,0.32,Texas,48862,0.45229423,1.160411,1.107199907,0.601636648,5.535092831,0.531895101,0.526315808,0.206813917,0.200564861,0.212844342,0.112197897,2.663373709,0.113102724,0.113102724,1.119479299,0.088002943,0.368384421,80.91768646,4.599999905,6.199999809,1.600000024,12.69999981,6.5,0.600000024,5.300000191,4.199999809,22.299999239999998,3.5999999049999998,16.10000038,67.6,34.20000076,66.90000153,17.5,22,23,16.700000760000002,22.27497846,13.07989979,24.854496,-11.77459717,43731,44170,439,6.6,-584,0.3524698487759542,0.38113831502816414,0.40400775629178726,0.4735565329078788,0.6759999999999999,10307,781,750,576,0.9603072983354674,0.737516005121639,10972,804,360,174,0.44776119402985076,0.21641791044776118,11484,811,359,165,0.44266337854500615,0.2034525277435265,2777,2694,0.9701116312567519,3534,3303,0.934634974533107,3708,3238,0.8732470334412082,-0.09686459781554368,51.5,30.4,13.3,5,69.6,23389,26195,19028,20381,4361,5814,3988,5426,0.17050750352729915,0.20713876694025576,0.03663126341295661,8312,681,10158,741,60,1.4164065035714286,0.5174285962857142,0.4027931132509461
48467,Van Zandt County,0.5,0.5,0.37118223,6843,9383,0.415,0.4521,0.43788501,21428,12045,0.0229,-0.0142,0.17,0.11,Texas,53070,0.550216675,2.447710514,1.626154184,4.284299374,3.451986551,4.472510815,4.284298897,0.473295242,0.457885802,0.258149624,0.627723848,0.704645753,0.59677097,0.602961564,2.540041447,0.525720716,0.444695681,10.01695824,5.199999809,7.800000191,2.700000048,14.100000380000001,4.900000095,2.200000048,4.199999809,6.300000191,21.10000038,7,5.099999905,61.6,33.09999847,82.30000305,16.299999239999998,15.100000380000001,25.09999847,25.700000760000002,5.078198761,31.76772881,26.7346859,5.033042908,43049,46555,3506,5.9,643,0.11980174370478326,0.12791378469826556,0.1694118263080727,0.1496049880707195,0.616,8008,819,795,628,0.9706959706959707,0.7667887667887668,8309,884,349,170,0.3947963800904977,0.19230769230769232,8648,910,366,172,0.4021978021978022,0.189010989010989,4126,4046,0.9806107610276297,4661,4225,0.9064578416648787,4686,4567,0.9746052069995732,-0.00600555402805647,32.4,33,15.2,20.4,67,19624,22079,10631,12233,8993,9846,6343,7262,0.3232266612311455,0.32890982381448436,0.005683162583338841,6196,651,8704,931,280,3.016739572857143,0.5316332575714287,0.14168308569546026
48469,Victoria County,0.46,0.46,0.343068875,9176,12324,0.1904,0.2309,0.231037456,53342,41018,0.0406,1e-4,0.99,0.44,Texas,90989,0.934178829,1.789227247,1.926606536,1.799545884,1.717029333,1.822872043,1.812581062,0.381265998,0.408840626,0.429722279,0.337543478,0.340939045,0.319019752,0.317647611,5.677609444,0.104408219,1.300157189,45.46923447,7.300000191,8.100000381,2.9000000950000002,13.69999981,4.300000191,0.600000024,4.699999809,7.5,22.799999239999998,5.199999809,3.5,68.2,36,83.59999847,18.799999239999998,20.5,24,20.60000038,6.667838991,46.80279922,58.49043655,-11.68763733,53654,54697,1043,5.1,21,0.34544661012866557,0.37402675641893124,0.4248293969553553,0.39907961849680207,0.682,31526,2301,2193,1590,0.9530638852672751,0.6910039113428944,33081,2310,1131,511,0.4896103896103896,0.22121212121212122,33413,2325,1157,507,0.4976344086021505,0.21806451612903227,6077,5294,0.8711535297021556,6574,6435,0.9788560997870398,6880,5559,0.8079941860465116,-0.06315934365564402,54.3,30.3,7.9,8.5,69.7,53810,54698,41510,41446,12300,13252,10899,11853,0.20254599516818436,0.2166989652272478,0.014152970059063436,33975,2089,29610,2001,-88,1.6860058477142856,0.362139827,0.3858455954999386
48471,Walker County,0.48,0.49,0.759590793,4301,7568,0.1545,0.2306,0.2260454,33480,25912,0.0715,-0.0046,0.85,0.32,Texas,69926,1.631724954,2.076480865,4.220175743,2.494763136,3.665290833,2.511363268,2.516106129,0.505497694,0.521980405,1.058261633,0.59286193,0.811870039,0.58732857,0.58811903,22.99001884,0.225953147,1.182678819,17.60861397,3.200000048,4.699999809,2.0999999049999998,11.69999981,2.9000000950000002,1.5,4.099999905,5.199999809,27.89999962,4.300000191,19.299999239999998,74.6,63.5,82.59999847,19.5,28.40000153,27.799999239999998,17.700000760000002,8.121442795,24.72153282,34.04432678,-9.322792053,38724,40090,1366,3.4,47,0.24206516707473333,0.23351228329684562,0.3056102572862085,0.3220479057363055,0.746,11231,937,904,668,0.9647812166488794,0.7129135538954109,12364,1015,436,195,0.4295566502463054,0.1921182266009852,12703,1025,450,212,0.43902439024390244,0.20682926829268292,3866,3715,0.9609415416451113,4578,4340,0.9480122324159022,4696,4586,0.9765758091993185,0.01563426755420727,54.8,22.6,16.7,6.1,77.4,31784,34542,24657,26311,7127,8231,5716,6837,0.1798389126604581,0.19793295118985582,0.018094038529397727,11038,983,13153,993,10,2.730843561142857,0.6665599001428572,0.27580890334852326
48473,Waller County,0.5,0.49,1.243187204,3376,7573,0.2406,0.2905,0.295947477,25589,18016,0.0553,0.0054,0.37,0.26,Texas,47049,0.208293483,3.090395212,0.450594068,2.604769707,3.374135017,2.55846262,2.570039272,0.689215958,0.690769196,0.08714319,1.760544628,0.826556087,1.644914411,1.640170626,24.93995667,0.157282829,0.801292241,29.02718544,6,9.199999809,3,12.80000019,4.800000191,1.600000024,3.799999952,7.900000095,22.200000760000002,5.599999905,4,65,41,78.40000153,18.700000760000002,22.60000038,21.5,18.200000760000002,15.19904733,41.84262085,36.50270081,5.339920044,53510,53508,-2,7.8,-26,0.3845767724792946,0.35492974373194586,0.32965437489937854,0.33573067952420604,0.65,9819,675,629,489,0.9318518518518518,0.7244444444444444,12037,810,333,146,0.4111111111111111,0.18024691358024691,12310,812,341,151,0.41995073891625617,0.18596059113300492,3185,2904,0.911773940345369,4219,3825,0.9066129414553211,4483,4199,0.9366495650234218,0.02487562467805282,39.2,30.7,20.8,9.5,69.3,23093,27644,16691,19140,6402,8504,4691,6788,0.203135149179405,0.2455505715525973,0.04241542237319229,10220,775,10185,714,-61,2.1223841969999997,1.0484734422857143,0.35122289265870626
